experiment_id,candidate_id,sample_id,feature_id,reference_value,candidate_value,absolute_error,relative_error,relative_error_denominator,abs_reference_z,reference_magnitude_bin,pass
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F103,0.7797309632663888,0.779731035,7.173361116219468e-08,9.199789997013042e-08,0.7797309632663888,0.7797309632663888,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F104,-0.6079302104923687,-0.607930183,2.7492368714909787e-08,4.5222902629963797e-08,0.6079302104923687,0.6079302104923687,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F105,-0.9372461402941912,-0.937246144,3.7058087709596066e-09,3.953933349670978e-09,0.9372461402941912,0.9372461402941912,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F106,-0.2908752296500739,-0.290875286,5.6349926114140914e-08,1.9372542028391518e-07,0.2908752296500739,0.2908752296500739,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F107,-0.196544295229475,-0.196544394,9.877052500883998e-08,5.02535700125616e-07,0.196544295229475,0.196544295229475,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F108,-0.3963357954807054,-0.39633584,4.451929458415549e-08,1.1232721114720207e-07,0.3963357954807054,0.3963357954807054,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F109,0.6899599446345349,0.689959943,1.6345349518331886e-09,2.369028759631816e-09,0.6899599446345349,0.6899599446345349,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F110,0.8041983929087831,0.804198384,8.9087831556256e-09,1.107784252515422e-08,0.8041983929087831,0.8041983929087831,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F111,0.8416575641907531,0.84165746,1.0419075313627957e-07,1.2379233261743227e-07,0.8416575641907531,0.8416575641907531,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F112,-0.8323091554315849,-0.832309186,3.056841513249253e-08,3.672723642772091e-08,0.8323091554315849,0.8323091554315849,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F113,-1.008529368414948,-1.00852942,5.15850520077521e-08,5.114878517501735e-08,1.008529368414948,1.008529368414948,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F114,-0.7345855347740504,-0.734585524,1.0774050429596116e-08,1.466684262018593e-08,0.7345855347740504,0.7345855347740504,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F115,-0.5686450583441793,-0.56864512,6.165582067119146e-08,1.0842584449907156e-07,0.5686450583441793,0.5686450583441793,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F116,-0.7161765973855376,-0.71617651,8.738553758380618e-08,1.2201674545470261e-07,0.7161765973855376,0.7161765973855376,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F117,0.7423628726430924,0.742362857,1.5643092377004564e-08,2.1072029533628538e-08,0.7423628726430924,0.7423628726430924,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F118,0.7625722321136538,0.762572289,5.688634618916666e-08,7.459797746830141e-08,0.7625722321136538,0.7625722321136538,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F119,0.7380468782390985,0.738046885,6.760901505309391e-09,9.160531267932715e-09,0.7380468782390985,0.7380468782390985,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F120,-0.7052557463993925,-0.705255687,5.9399392515757654e-08,8.422390433401624e-08,0.7052557463993925,0.7052557463993925,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F121,-1.0021264953274824,-1.00212634,1.553274824317441e-07,1.549978801638061e-07,1.0021264953274824,1.0021264953274824,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F122,-0.6381007993754518,-0.638100803,3.6245482171182175e-09,5.680212625757222e-09,0.6381007993754518,0.6381007993754518,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F123,-0.495395138134708,-0.495395094,4.4134707999354816e-08,8.908990945194479e-08,0.495395138134708,0.495395138134708,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F124,0.650727697209313,0.650727689,8.209313007156993e-09,1.2615588736061417e-08,0.650727697209313,0.650727697209313,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F125,0.6626282887371209,0.662628233,5.573712091866412e-08,8.411521491919922e-08,0.6626282887371209,0.6626282887371209,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F126,0.7045005481243376,0.704500496,5.212433762391555e-08,7.398764665647372e-08,0.7045005481243376,0.7045005481243376,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,F127,0.6695926961876135,0.669592679,1.7187613554625614e-08,2.566875901198571e-08,0.6695926961876135,0.6695926961876135,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F000,-0.771032156291072,-0.771032214,5.7708927969635226e-08,7.484633098473464e-08,0.771032156291072,0.771032156291072,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F001,-0.6919767287629683,-0.691976786,5.723703166982119e-08,8.27152551389157e-08,0.6919767287629683,0.6919767287629683,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F002,-0.7702459365510438,-0.77024591,2.6551043807998553e-08,3.447086514586115e-08,0.7702459365510438,0.7702459365510438,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F003,-0.779151821414937,-0.779151797,2.4414936961036915e-08,3.133527547519491e-08,0.779151821414937,0.779151821414937,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F004,-0.681823108886804,-0.681823134,2.511319607823026e-08,3.683242141679821e-08,0.681823108886804,0.681823108886804,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F005,0.753718100867641,0.753718138,3.713235896540823e-08,4.926557942905098e-08,0.753718100867641,0.753718100867641,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F006,0.7072332955123908,0.70723331,1.4487609223401421e-08,2.0484908325625622e-08,0.7072332955123908,0.7072332955123908,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F007,0.5520074513509324,0.552007437,1.435093244239738e-08,2.5997715080251585e-08,0.5520074513509324,0.5520074513509324,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F008,-0.8184941982019569,-0.818494201,2.7980431305252296e-09,3.418525307414378e-09,0.8184941982019569,0.8184941982019569,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F009,-0.6053805863780855,-0.605380654,6.762191451237243e-08,1.1170149164667748e-07,0.6053805863780855,0.6053805863780855,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F010,-0.8138825833736535,-0.813882589,5.626346499809642e-09,6.912970758616894e-09,0.8138825833736535,0.8138825833736535,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F011,-0.8077430707336253,-0.807743013,5.773362532490722e-08,7.147523441144619e-08,0.8077430707336253,0.8077430707336253,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F012,-0.7043409125896609,-0.704340935,2.2410339028944293e-08,3.1817460307037764e-08,0.7043409125896609,0.7043409125896609,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F013,0.8311587417160433,0.831158757,1.52839566558427e-08,1.838873357006008e-08,0.8311587417160433,0.8311587417160433,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F014,0.8011925979917235,0.801192641,4.300827649572625e-08,5.368032181466876e-08,0.8011925979917235,0.8011925979917235,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F015,0.6220705048890228,0.622070491,1.3889022820734453e-08,2.2327087864762614e-08,0.6220705048890228,0.6220705048890228,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F016,0.9619289750455048,0.961928964,1.1045504733075973e-08,1.1482661422641372e-08,0.9619289750455048,0.9619289750455048,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F017,1.3146130368165938,1.31461298,5.681659387413163e-08,4.321925333382975e-08,1.3146130368165938,1.3146130368165938,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F018,2.2279162132921897,2.22791624,2.670781018565549e-08,1.1987798296143904e-08,2.2279162132921897,2.2279162132921897,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F019,3.38635173168706,3.38635206,3.283129399456186e-07,9.695181303037741e-08,3.38635173168706,3.38635173168706,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F020,2.994005144818068,2.99400496,1.8481806796089018e-07,6.172937554257968e-08,2.994005144818068,2.994005144818068,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F021,-0.9158658875335496,-0.915865958,7.046645045249988e-08,7.693970417685045e-08,0.9158658875335496,0.9158658875335496,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F022,-0.8670365918517094,-0.867036641,4.914829054847303e-08,5.6685370617989944e-08,0.8670365918517094,0.8670365918517094,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F023,-0.5973481594166216,-0.597348094,6.541662156411832e-08,1.0951171529180753e-07,0.5973481594166216,0.5973481594166216,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F024,1.0040127456418462,1.00401282,7.43581538564797e-08,7.406096603778069e-08,1.0040127456418462,1.0040127456418462,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F025,1.3234430572012716,1.32344317,1.1279872835778804e-07,8.523126684145157e-08,1.3234430572012716,1.3234430572012716,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F026,2.0494345424113707,2.04943466,1.1758862950017601e-07,5.737613330251616e-08,2.0494345424113707,2.0494345424113707,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F027,2.970381502751997,2.9703815,2.751997296712716e-09,9.264794081713232e-10,2.970381502751997,2.970381502751997,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F028,2.5739500941793585,2.57395005,4.417935839384768e-08,1.716403068332729e-08,2.5739500941793585,2.5739500941793585,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F029,-0.9947878171336864,-0.994787872,5.486631360351879e-08,5.515378521784358e-08,0.9947878171336864,0.9947878171336864,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F030,-0.9137015546143088,-0.913701594,3.938569115291557e-08,4.310564095465618e-08,0.9137015546143088,0.9137015546143088,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F031,-0.7851556902049117,-0.785155654,3.620491173528251e-08,4.6111761255699066e-08,0.7851556902049117,0.7851556902049117,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F032,0.8269190236117683,0.826919019,4.611768300577523e-09,5.5770494678360564e-09,0.8269190236117683,0.8269190236117683,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F033,-0.1182068447891396,-0.118206814,3.0789139612852345e-08,2.6046833132019384e-07,0.1182068447891396,0.1182068447891396,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F034,2.313680858271867,2.31368089,3.17281330097785e-08,1.3713271169765763e-08,2.313680858271867,2.313680858271867,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F035,4.988627602443602,4.98862743,1.7244360162038674e-07,3.4567343037575686e-08,4.988627602443602,4.988627602443602,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F036,5.407086285954718,5.40708685,5.640452815924846e-07,1.0431593870762361e-07,5.407086285954718,5.407086285954718,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F037,-0.5490792130689581,-0.549079299,8.593104183773903e-08,1.5650026406471714e-07,0.5490792130689581,0.5490792130689581,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F038,-0.4835382795911795,-0.4835383,2.0408820466943922e-08,4.2207248791551953e-08,0.4835382795911795,0.4835382795911795,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F039,-0.174887143073669,-0.174887046,9.707366901978709e-08,5.550646394795072e-07,0.174887143073669,0.174887143073669,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F040,0.3945704109093211,0.39457047,5.909067890552677e-08,1.497595290263841e-07,0.3945704109093211,0.3945704109093211,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F041,-0.1873394753864714,-0.187339365,1.1038647138028601e-07,5.892323075665958e-07,0.1873394753864714,0.1873394753864714,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F042,1.550511952338399,1.55051184,1.1233839902757836e-07,7.245245601503143e-08,1.550511952338399,1.550511952338399,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F043,3.7195262551730335,3.71952605,2.0517303367384443e-07,5.516106611386178e-08,3.7195262551730335,3.7195262551730335,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F044,4.04114475657502,4.04114437,3.8657501999495025e-07,9.565978040405144e-08,4.04114475657502,4.04114475657502,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F045,-0.1664733390373891,-0.166473269,7.003738908273327e-08,4.2071234641964633e-07,0.1664733390373891,0.1664733390373891,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F046,-0.1064078689220195,-0.106407963,9.407798048921556e-08,8.841261594869469e-07,0.1064078689220195,0.1064078689220195,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F047,0.0653790078200305,0.0653790012,6.620030509885133e-09,1.0125620945653017e-07,0.0653790078200305,0.0653790078200305,"[0.01,0.1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F048,0.9601931716247336,0.960193217,4.537526643311196e-08,4.7256393582067356e-08,0.9601931716247336,0.9601931716247336,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F049,0.979787335992032,0.97978729,4.599203207167335e-08,4.6940831323469335e-08,0.979787335992032,0.979787335992032,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F050,2.346593260035798,2.34659314,1.2003579819008792e-07,5.115321868275405e-08,2.346593260035798,2.346593260035798,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F051,4.003666342010179,4.00366592,4.2201017880216796e-07,1.0540593115216568e-07,4.003666342010179,4.003666342010179,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F052,3.711361730484082,3.71136165,8.048408162153464e-08,2.1685862889747722e-08,3.711361730484082,3.711361730484082,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F053,-0.7881283774813888,-0.788128376,1.4813887894149502e-09,1.879628791122843e-09,0.7881283774813888,0.7881283774813888,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F054,-0.7695895347990858,-0.769589484,5.0799085715702574e-08,6.600802560154943e-08,0.7695895347990858,0.7695895347990858,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F055,-0.6142791157766819,-0.614279151,3.52233180400674e-08,5.734090112363946e-08,0.6142791157766819,0.6142791157766819,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F056,1.0696803937785944,1.06968033,6.377859440576117e-08,5.962397252179818e-08,1.0696803937785944,1.0696803937785944,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F057,0.920319333941451,0.920319378,4.405854892031158e-08,4.787311022970914e-08,0.920319333941451,0.920319333941451,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F058,2.3471403422415453,2.34714031,3.224154543346458e-08,1.373652220670944e-08,2.3471403422415453,2.3471403422415453,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F059,3.8560733051578815,3.85607338,7.484211872466062e-08,1.9408894178581056e-08,3.8560733051578815,3.8560733051578815,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F060,3.620750615794257,3.62075067,5.420574300529779e-08,1.497085791240198e-08,3.620750615794257,3.620750615794257,"[1,inf)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F061,-0.8548898083177505,-0.85488981,1.6822494508517138e-09,1.967796825373365e-09,0.8548898083177505,0.8548898083177505,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F062,-0.7933985180295845,-0.79339844,7.802958446045949e-08,9.83485382027773e-08,0.7933985180295845,0.7933985180295845,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F063,-0.5683161486891829,-0.568316221,7.231081711189802e-08,1.2723695654026794e-07,0.5683161486891829,0.5683161486891829,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F064,-0.8735130756824641,-0.873513103,2.731753590001773e-08,3.127318486752463e-08,0.8735130756824641,0.8735130756824641,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F065,-0.8244743806322077,-0.824474394,1.3367792317531269e-08,1.6213714618131412e-08,0.8244743806322077,0.8244743806322077,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F066,-0.8618413949596238,-0.861841321,7.395962375866816e-08,8.581581737801429e-08,0.8618413949596238,0.8618413949596238,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F067,-0.8623363134074217,-0.862336338,2.4592578307114366e-08,2.851854656327721e-08,0.8623363134074217,0.8623363134074217,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F068,-0.7997841211919003,-0.799784124,2.8080996417045867e-09,3.511072009681486e-09,0.7997841211919003,0.7997841211919003,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F069,0.8886118659828804,0.888611913,4.701711953103427e-08,5.291074914808765e-08,0.8886118659828804,0.8886118659828804,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F070,0.857609556840077,0.85760963,7.31599230086033e-08,8.530679541184942e-08,0.857609556840077,0.857609556840077,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F071,0.6794769295029747,0.679476917,1.2502974655603794e-08,1.8400881785271942e-08,0.6794769295029747,0.6794769295029747,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F072,-0.850598120762304,-0.850598097,2.3762304013352775e-08,2.7935994018017646e-08,0.850598120762304,0.850598120762304,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F073,-0.8464682647275092,-0.84646821,5.472750919111036e-08,6.465394093507801e-08,0.8464682647275092,0.8464682647275092,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F074,-0.8509204415092025,-0.850920439,2.509202512435138e-09,2.9488097711988054e-09,0.8509204415092025,0.8509204415092025,"[0.1,1)",True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,F075,-0.8507828764594675,-0.850782871,5.459467433688303e-09,6.416992613212755e-09,0.8507828764594675,0.8507828764594675,"[0.1,1)",True
