experiment_id,sample_id,batch,feature,raw_source_float64,raw_input_float32,raw_cast_absolute_error,raw_cast_relative_error
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,118,-5.519522,-5.519522,1.9009399387925896e-07,3.4440300062081274e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,119,-8.622817,-8.622817,3.948974658385396e-08,4.5796804668189015e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,120,14462.5889,14462.589,3.281250064901542e-05,2.2687847159242297e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,121,3.216333,3.216333,8.755493174916751e-08,2.7221973517408648e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,122,5.846864,5.846864,2.2348022454821148e-07,3.8222237518815465e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,123,9.82924,9.82924,1.5472412151495973e-07,1.574120903701199e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,124,11.154217,11.154217,2.3364257728530902e-07,2.0946569112409147e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,125,-3.004609,-3.004609,1.0797119154304369e-07,3.5935188752694174e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,126,-4.750017,-4.750017,1.6613769560080982e-07,3.497623179049882e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00540,2,127,-7.53815,-7.53815,1.6632080068745836e-07,2.2063875179912625e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,0,255889.4882,255889.48,0.0038249999925028533,1.4947859012923897e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,1,5.24888,5.24888,9.048461890870385e-08,1.7238843126286722e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,2,64.736155,64.73615,2.35107421531211e-06,3.6317792048540885e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,3,92.528047,92.528046,1.3457031258212737e-06,1.4543732083973129e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,4,112.644988,112.64499,1.0136718771036612e-06,8.998819167202195e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,5,-45.90333,-45.90333,1.7565918000173042e-06,3.826719760891648e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,6,-71.566924,-71.566925,1.0488281247944542e-06,1.4655207548035097e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,7,-345.084173,-345.08417,5.519531271147571e-06,1.5994738973866444e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,8,218965.5195,218965.52,0.003874999994877726,1.769685018776541e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,9,4.503696,4.503696,3.518676727765069e-08,7.812864651088948e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,10,57.75978,57.75978,8.837890632662493e-07,1.5301115469384568e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,11,86.643837,86.64384,2.4902348627620086e-08,2.8741050131032497e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,12,102.007511,102.00751,3.675781243828169e-06,3.603441754233342e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,13,-38.625432,-38.62543,9.392089879156629e-07,2.4315818342579646e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,14,-57.506449,-57.50645,1.6530761683952733e-06,2.8745926711546266e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,15,-278.390173,-278.39017,5.763671879321919e-06,2.070357519164988e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,16,21574.8452,21574.846,0.0005031250002502929,2.3319981932027625e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,17,5.064334,5.064334,8.428955045047815e-08,1.6643758182315414e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,18,4.949804,4.949804,1.7080688508031017e-07,3.450780780012909e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,19,6.451128,6.451128,5.981445561076271e-09,9.271937498490607e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,20,7.284436,7.284436,2.2589111292603548e-07,3.101010331150352e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,21,-4.785423,-4.785423,1.9802856421335946e-07,4.1381621690153506e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,22,-6.727278,-6.727278,2.3257446279956184e-07,3.4571852508482904e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,23,-10.741021,-10.741021,1.5631103522650847e-07,1.4552716657616483e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,24,20888.0102,20888.01,0.00043437500062282197,2.079542265939826e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,25,4.802763,4.802763,1.4770507483774509e-08,3.0754187711895236e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,26,4.815232,4.815232,1.9992065425356031e-07,4.151838462893591e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,27,6.467491,6.467491,1.4990234387113333e-07,2.3177820250717524e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,28,7.286615,7.286615,1.0513305692683161e-07,1.4428243694339774e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,29,-4.602253,-4.602253,3.979492202432766e-08,8.646834935916748e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,30,-6.387468,-6.387468,1.3882446303625784e-07,2.1733880003196546e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,31,-9.379902,-9.379902,1.1401367139285412e-07,1.2155102621845529e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,32,6262.1877,6262.1875,0.00020000000040454324,3.1937720487768715e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,33,2.776059,2.776059,8.772277837465481e-08,3.15997528779665e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,34,1.890114,1.890114,5.022430427104041e-08,2.657210320173302e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,35,4.110416,4.110416,6.44836424257278e-08,1.5687862840580565e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,36,5.379969,5.379969,1.200256347644313e-07,2.2309726090323436e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,37,-1.410066,-1.410066,8.567810017012789e-09,6.07617658819714e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,38,-2.104605,-2.104605,4.0512084797938996e-08,1.9249258078327762e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,39,-3.497421,-3.497421,2.622985828537594e-08,7.499771484581336e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,40,5931.9626,5931.9624,0.00019765624983847374,3.3320548891942395e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,41,2.734579,2.734579,8.630371084450417e-08,3.156014539879966e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,42,1.744659,1.744659,5.3009033162965125e-08,3.038360686126351e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,43,3.792848,3.792848,1.1019897439012993e-07,2.9054413567358864e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,44,4.996368,4.996368,6.8634033567605e-08,1.3736785114227975e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,45,-1.303634,-1.303634,4.75082397866089e-08,3.644292783604056e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,46,-1.924527,-1.924527,4.906463613174594e-08,2.5494387000933706e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,47,-3.432492,-3.432492,1.7745971803151406e-08,5.169996551529153e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,48,30129.1655,30129.166,0.0005156250008440111,1.7113816207223233e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,49,5.35919,5.35919,1.281738271075028e-08,2.3916641714046864e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,50,7.589644,7.589644,4.476928694430171e-08,5.898733451042198e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,51,10.772897,10.772897,2.3333740273301373e-07,2.165967081398938e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,52,11.867389,11.867389,2.747192375807117e-07,2.3149088445715542e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,53,-7.391867,-7.391867,1.6079711873118185e-07,2.1753248364882897e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,54,-11.099743,-11.099743,1.1059570326210633e-07,9.963807564022548e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,55,-14.774571,-14.774571,4.1876220713277235e-07,2.834344273906649e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,56,31231.7515,31231.752,0.0004531250015133992,1.4508472299845215e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,57,5.305989,5.305989,2.113952639604122e-07,3.984087866756079e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,58,7.96732,7.96732,3.463745112952665e-08,4.347440686394754e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,59,11.679837,11.679837,2.2686767664481522e-07,1.942387352193487e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,60,12.732181,12.732181,4.0460205141812366e-07,3.17779060333908e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,61,-7.752519,-7.752519,1.3070678672733038e-07,1.6859911820574753e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,62,-11.734018,-11.734018,3.258056633370643e-07,2.7765907921486424e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,63,-18.43583,-18.43583,8.374023430235411e-07,4.542254636886656e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,64,144144.1132,144144.11,0.0038249999925028533,2.653594314459214e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,65,4.588952,4.588952,6.451416023622869e-08,1.4058582490343915e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,66,36.231071,36.23107,4.7216796872362465e-07,1.3032128382945806e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,67,49.290145,49.290146,8.74023434960236e-07,1.7732214724875247e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,68,63.660576,63.660576,1.3330078019180291e-07,2.0939298474428336e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,69,-24.228722,-24.228722,3.813476574521246e-07,1.5739487103452034e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,70,-33.502026,-33.502026,3.9575195387442363e-07,1.1812776751902216e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,71,-131.326493,-131.32649,6.904296867560333e-07,5.257352655842514e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,72,131765.4571,131765.45,0.003974999999627471,3.0167238721835473e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,73,4.526922,4.526922,2.2595214854703727e-07,4.9912975869042424e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,74,31.993161,31.99316,7.521972662516418e-07,2.3511189352363207e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,75,42.331035,42.331036,6.140136719068323e-07,1.4505047464746193e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,76,58.815316,58.815315,7.534179715662503e-07,1.280989413652475e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,77,-21.936979,-21.93698,2.9382324129301196e-07,1.3393970122003214e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,78,-31.121038,-31.121038,4.368896497908281e-07,1.4038402247085336e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,79,-120.848172,-120.848175,3.0488281197449396e-06,2.5228582851422358e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,80,26750.8467,26750.848,0.0009562500017636921,3.574653215607161e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,81,5.632928,5.632928,1.0540771455680442e-07,1.87127750535431e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,82,6.078957,6.078957,8.084106450922945e-08,1.3298509022062412e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,83,7.247462,7.247462,2.0419311486108427e-07,2.8174430560806568e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,84,9.186037,9.186037,6.359863213845074e-08,6.923402566139319e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,85,-5.980643,-5.980643,2.044372555687346e-07,3.418315648814594e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,86,-8.504119,-8.504119,8.06274407239016e-08,9.480986886931099e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,87,-13.268172,-13.268172,2.640991212388144e-07,1.990471040312218e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,88,21709.4614,21709.46,0.0004625000001396984,2.1304075288560515e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,89,5.376741,5.376741,6.753540038317851e-08,1.2560657168195105e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,90,4.900305,4.900305,2.0568847691748715e-07,4.1974627480837854e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,91,5.977198,5.977198,1.2393188519865816e-07,2.0734110731927934e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,92,7.282516,7.282516,2.6550290854743253e-09,3.645757984567868e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,93,-4.873452,-4.873452,1.8658447231700848e-07,3.82858951554275e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,94,-6.77102,-6.77102,6.439208988240352e-08,9.509954169741564e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,95,-10.882684,-10.882684,2.4603271420176043e-07,2.260772381167738e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,96,7226.8262,7226.826,2.8125000426371116e-05,3.89174993946459e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,97,2.907278,2.907278,6.091308613065394e-08,2.0951930338500116e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,98,2.141508,2.141508,1.024169922203555e-07,4.78247068049036e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,99,4.793365,4.793365,1.6784671430514209e-09,3.5016468452776305e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,100,6.05053,6.05053,4.318237323275298e-08,7.136957131483189e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,101,-1.634028,-1.634028,4.2083740270371095e-08,2.5754601677799338e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,102,-2.591074,-2.591074,1.0131835814775059e-08,3.910284235330623e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,103,-4.748552,-4.748552,1.544494629968085e-07,3.252559159019602e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,104,7273.7094,7273.7095,7.265625026775524e-05,9.988885487747866e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,105,2.897573,2.897573,5.767822219837626e-09,1.990570115002323e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,106,2.077524,2.077524,5.323791496536501e-08,2.5625655812094112e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,107,4.502409,4.502409,1.8676757918001385e-08,4.148169994774217e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,108,5.68033,5.68033,2.0034790004785918e-07,3.527046844951952e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,109,-1.576081,-1.576081,3.7521362239445466e-08,2.3806747393976237e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,110,-2.411409,-2.411409,9.878540030427985e-08,4.09658420882894e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,111,-4.078244,-4.078244,2.092895510230619e-07,5.1318545683647645e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,112,37372.6924,37372.69,0.0009937499999068677,2.6590270491372672e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,113,6.182353,6.182353,1.9714355481426082e-08,3.1888110370640568e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,114,9.290262,9.290262,2.2229003882046072e-07,2.3927208815043183e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,115,11.977707,11.977707,9.082031304785687e-08,7.582445709170951e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,116,13.280119,13.280119,5.7739256931199634e-08,4.347796652364308e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,117,-9.494558,-9.494558,3.3435058632846903e-07,3.5214971179118506e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,118,-14.938292,-14.938292,4.503173833825258e-07,3.014517211087625e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,119,-23.151642,-23.151642,1.5429687394430402e-07,6.664619034118791e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,120,33433.268,33433.27,0.001531250003608875,4.580018930871117e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,121,5.878495,5.878495,2.1636962888038624e-07,3.6806976765377236e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,122,8.300226,8.300226,2.1154785123655984e-07,2.5486998936722908e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,123,11.113561,11.113561,3.234252936579196e-07,2.9101859760154246e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,124,13.008125,13.008125,3.051757815342171e-07,2.3460397369660663e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,125,-8.379091,-8.379091,2.6281738207956096e-07,3.136585843017589e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,126,-12.89771,-12.89771,1.5350341797670808e-07,1.1901602530736703e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B2-R00778,2,127,-19.558587,-19.558586,8.793945305285433e-07,4.4962068605904066e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,0,12714.6099,12714.61,0.0004515625005296897,3.5515246168086505e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,1,6.829581,6.829581,2.161560059832368e-07,3.1649965932498176e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,2,2.552121,2.552121,7.600402840424181e-08,2.9780730774223402e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,3,3.394377,3.394377,6.820678688512771e-09,2.009405168757852e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,4,4.695162,4.695162,1.8054199202310883e-07,3.8452771602579176e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,5,-2.268288,-2.268288,1.0289001473040571e-07,4.536020766781189e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,6,-3.029891,-3.029891,1.4099120981825308e-08,4.6533426390009765e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,7,-5.521369,-5.521369,1.9592285127600917e-08,3.5484469753064716e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,8,15109.25,15109.25,0.0,0.0
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,9,6.930456,6.930456,1.6149902304363195e-07,2.330279898517961e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,10,3.292046,3.292046,7.009887692532857e-08,2.1293407481343993e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,11,4.469695,4.469695,9.124755884215574e-08,2.0414717076255928e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,12,5.841801,5.841801,1.665344235846078e-07,2.8507377020307227e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,13,-2.664545,-2.664545,5.920410162119083e-08,2.2219216271892886e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,14,-3.631201,-3.631201,2.8823852638026892e-08,7.93782900974826e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,15,-7.14731,-7.14731,2.1987915044263673e-07,3.0763902844935606e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,16,45529.034,45529.035,0.001156250000349246,2.5395882555936635e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,17,13.112595,13.112595,3.955078131667733e-07,3.016243643357957e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,18,18.181222,18.181223,9.156494122919412e-07,5.036236905813818e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,19,41.945326,41.945328,1.7587890610570867e-06,4.1930513570381756e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,20,47.690484,47.690483,9.067382791272394e-07,1.9012981271635645e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,21,-11.360623,-11.360623,3.5968017542131747e-07,3.166025097578869e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,22,-17.02165,-17.02165,3.143310536302124e-07,1.8466544290959595e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,23,-32.66098,-32.66098,2.246093728786036e-07,6.876994287330129e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,24,46207.1599,46207.16,0.0002562500012572855,5.545677375797457e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,25,12.711148,12.711148,2.62023926111965e-07,2.0613710587900087e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,26,18.774732,18.774733,5.897216794892302e-07,3.141039134349455e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,27,43.884151,43.88415,4.587402315792133e-07,1.0453437542387757e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,28,50.352394,50.352394,1.0400390948461791e-07,2.065520648027538e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R00000,6,29,-11.601594,-11.601594,2.874755899995307e-08,2.4778973475500927e-09
