experiment_id,model_id,sample_id,feature_id,reference_value,exported_value,absolute_error,relative_error,pass
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F068,-0.7648750680306406,-0.764875114,4.596935931910906e-08,6.010048077193639e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F069,0.8485145454424344,0.848514497,4.844243439716678e-08,5.709087093127886e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F070,0.8093745765808845,0.80937463,5.34191154644148e-08,6.600048606675797e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F071,0.6041276216382642,0.604127586,3.5638264117565654e-08,5.899128402856726e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F072,-0.8309086080740624,-0.830908656,4.792593755187369e-08,5.767895179586567e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F073,-0.5269624451178989,-0.526962399,4.6117898944153524e-08,8.751648124343174e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F074,-0.836941044505702,-0.836941063,1.849429809297476e-08,2.209749206874841e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F075,-0.8389670701361345,-0.838967144,7.38638655795043e-08,8.804143596186538e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F076,-0.7921557474254878,-0.792155683,6.44254877224526e-08,8.132931930600254e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F077,0.8453392380037674,0.845339298,5.999623253760689e-08,7.097296545619417e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F078,0.8030153818300477,0.803015292,8.983004773366332e-08,1.118659116204516e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F079,0.5949416578905781,0.594941616,4.189057811743169e-08,7.041123707147806e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F080,2.5953086604129325,2.59530854,1.204129325138581e-07,4.6396382191665606e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F081,1.0203380105100297,1.02033794,7.051002959279629e-08,6.91045799200903e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F082,4.172697625996372,4.17269754,8.599637268957849e-08,2.0609298923030386e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F083,6.084148432079977,6.08414841,2.207997695791164e-08,3.629098994608716e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F084,5.693493207333856,5.69349289,3.173338560813477e-07,5.573623161130432e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F085,-2.4089187700929786,-2.40891886,8.990702138333972e-08,3.732256251208899e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F086,-2.5223845241714726,-2.52238464,1.1582852721403469e-07,4.592024970977844e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F087,-4.815347661892626,-4.81534767,8.107374327437356e-09,1.6836529564826541e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F088,3.1702852591088853,3.17028522,3.910888546343472e-08,1.2336077755484874e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F089,0.907022726215777,0.907022774,4.778422302287311e-08,5.2682498069519635e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F090,4.374581937799662,4.37458229,3.522003382272487e-07,8.05106278119914e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F091,6.192939992216017,6.19293976,2.3221601708200978e-07,3.7496894427184015e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F092,5.521600414470468,5.52160025,1.644704683556597e-07,2.978673862828459e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F093,-3.193647161513826,-3.19364691,2.515138262104699e-07,7.87544188479636e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F094,-3.2012508516275133,-3.20125079,6.16275133147326e-08,1.925107283716964e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F095,-4.934270562019421,-4.93427086,2.9798057887830964e-07,6.038999587334279e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F096,1.5905932768675692,1.59059322,5.686756932021808e-08,3.575242656137091e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F097,0.2230263157783692,0.223026142,1.7377836919463263e-07,7.79183248345113e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F098,2.825368873551327,2.82536864,2.3355132672264745e-07,8.26622424098156e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F099,4.700912740921408,4.70091248,2.6092140803513075e-07,5.5504414230839035e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F100,6.038485532827911,6.03848553,2.8279112385121152e-09,4.683146499463025e-10,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F101,-1.2332686283006546,-1.23326862,8.300654608106584e-09,6.730613604875542e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F102,-1.4570448231886286,-1.45704496,1.3681137134291532e-07,9.389647399008243e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F103,-3.097033816949358,-3.09703398,1.6305064187704943e-07,5.264735599098419e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F104,1.8156996356339452,1.81569958,5.563394522845044e-08,3.064050029895283e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F105,0.4208852323161189,0.420885265,3.26838811015584e-08,7.765509120312912e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F106,2.898420420992688,2.89842033,9.099268805101701e-08,3.1393888682254275e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F107,4.406941812145835,4.40694141,4.021458348546503e-07,9.125281249375898e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F108,4.934616751372413,4.93461704,2.886275867197696e-07,5.849037549663743e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F109,-1.3976274216008655,-1.39762759,1.6839913441479837e-07,1.2048928907098232e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F110,-1.4891014548132129,-1.48910153,7.518678701856629e-08,5.0491379734765914e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F111,-3.1313463825414765,-3.1313467,3.1745852346887204e-07,1.0138083900230004e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F112,2.505632640256161,2.5056324,2.4025616074396794e-07,9.588642679854521e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F113,0.3879577794591154,0.387957692,8.745911539431717e-08,2.2543462207730768e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F114,4.275715146753085,4.27571487,2.767530853375888e-07,6.472673595848661e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F115,7.307834878297723,7.30783463,2.4829772282686235e-07,3.397692024545312e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F116,8.299360899362979,8.29936218,1.2806370204287987e-06,1.5430549845435624e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F117,-2.042034959412959,-2.04203534,3.8058704099341867e-07,1.8637635915049624e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F118,-2.1309888213331685,-2.1309886,2.21333168681781e-07,1.0386406839211511e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F119,-3.9538833461814185,-3.95388293,4.161814186609547e-07,1.0525890174855421e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F120,2.777217615499409,2.77721786,2.4450059088465537e-07,8.803796631568189e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F121,0.3998851128007877,0.399885207,9.41992123193458e-08,2.355656895041086e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F122,4.310780272226665,4.31078005,2.2222666462567986e-07,5.155137831019446e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F123,7.025883196652688,7.02588272,4.766526879862454e-07,6.784238716256129e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F124,7.897339647026497,7.89733982,1.7297350307643455e-07,2.1902755966885944e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F125,-2.242659211919616,-2.24265909,1.2191961573648769e-07,5.436386192270825e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F126,-2.2713748246888903,-2.2713747,1.2468889032390962e-07,5.489577896549427e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00000,F127,-4.013238983580487,-4.01323938,3.9641951321556235e-07,9.877794839466281e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F000,-0.5396557827549116,-0.539655745,3.7754911530463175e-08,6.996109879102293e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F001,0.3975867278679689,0.397586763,3.513203111760177e-08,8.836318884685824e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F002,-0.4833177627178361,-0.483317792,2.9282163915844706e-08,6.05857391857121e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F003,-0.4475422770534631,-0.44754222,5.7053463120571024e-08,1.2748172864516988e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F004,-0.4209177706715275,-0.42091772,5.067152752946669e-08,1.203834360536166e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F005,0.5601390977893862,0.56013912,2.2210613792594813e-08,3.965196123650355e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F006,0.5208532270696046,0.520853221,6.069604596703471e-09,1.1653195720514092e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F007,0.4039433504910346,0.40394333,2.0491034591341162e-08,5.072749574026211e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F008,-0.5319765219906935,-0.531976581,5.9009306552226803e-08,1.1092464443996484e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F009,0.6419203463697062,0.641920388,4.1630293767802584e-08,6.485274069164047e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F010,-0.4325186524563761,-0.432518661,8.543623919443633e-09,1.9753191847154714e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F011,-0.3704135565303371,-0.370413542,1.4530337100193691e-08,3.92273361598839e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F012,-0.2925298900333677,-0.292529911,2.0966632263696994e-08,7.167346988475404e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F013,0.5611311200853055,0.56113112,8.530554040930838e-11,1.520242548592562e-10,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F014,0.5274999611516795,0.527499974,1.2848320518621392e-08,2.4357007516303745e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F015,0.3770698433863307,0.377069831,1.2386330683344937e-08,3.284890293031044e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F016,0.7289001640806444,0.728900254,8.99193556280764e-08,1.2336306130688133e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F017,8.568799625339641e-06,8.54528389e-06,2.35157353396406e-08,0.0027443441751280892,False
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F018,0.2709153520485566,0.270915329,2.3048556618832095e-08,8.507659844504147e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F019,0.1551183492798055,0.155118331,1.8279805502618984e-08,1.1784424980983723e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F020,0.3198049543832841,0.319804937,1.738328408995571e-08,5.435589365236024e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F021,-0.0304877021033047,-0.0304877255,2.3396695299909842e-08,7.674141927991932e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F022,-0.0481770941426896,-0.048177164,6.985731040159981e-08,1.450010874352412e-06,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F023,-1.2269147388698367,-1.22691476,2.1130163396776425e-08,1.722219379012458e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F024,0.9583693378028556,0.958369315,2.2802855603742955e-08,2.379339019340964e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F025,0.004623773690254,0.00462372927,4.442025400026167e-08,9.606926501158735e-06,False
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F026,0.3566116437755242,0.356611699,5.522447582562151e-08,1.5485886899526921e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F027,0.142057414519735,0.142057389,2.5519734991874543e-08,1.796438086540655e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F028,0.2854553148745198,0.285455346,3.112548019323924e-08,1.090380125061653e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F029,-0.1326233770183711,-0.13262333,4.701837108544993e-08,3.5452551535418155e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F030,-0.1393497085435828,-0.139349759,5.0456417183264435e-08,3.620848418745258e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F031,-1.0306877147388185,-1.03068757,1.4473881848608983e-07,1.4042936227562135e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F032,-0.1953714019606728,-0.19537136,4.196067279749194e-08,2.1477387363959437e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F033,-0.6017749618950194,-0.601774812,1.4989501939677297e-07,2.4908816233355085e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F034,0.2292719527816109,0.229272008,5.521838911115573e-08,2.408423204025879e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F035,0.338474367140996,0.338474333,3.4140995974762944e-08,1.0086730130598356e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F036,0.5141553911345491,0.514155388,3.1345490647538554e-09,6.096501405610228e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F037,0.5453230238639847,0.545322955,6.88639846257999e-08,1.2628108774474937e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F038,0.49036821273143,0.490368277,6.426857002139741e-08,1.3106185995093586e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F039,-0.6020633901443577,-0.602063298,9.214435769955287e-08,1.5304760131231242e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F040,-0.3107033567566281,-0.310703367,1.0243371928453371e-08,3.2968333639462214e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F041,-0.6163438465126252,-0.616343856,9.487374774685975e-09,1.5392990176452806e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F042,0.027977071437592,0.0279770195,5.193759200147752e-08,1.8564341917392556e-06,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F043,0.2343631002269512,0.234363049,5.1226951208738214e-08,2.1857942295152842e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F044,0.4300969069721382,0.430096865,4.197213820944512e-08,9.75876309014333e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F045,0.6357232092667076,0.635723293,8.373329241084804e-08,1.317134425647799e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F046,0.5712367447989622,0.57123673,1.4798962277851047e-08,2.5906880838100336e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F047,-0.3189649126225281,-0.318964988,7.537747193087085e-08,2.363190086054219e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F048,0.7330729905952719,0.733072937,5.3595271887196816e-08,7.311041679993726e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F049,-0.2963516634088906,-0.296351761,9.759110941587323e-08,3.293084583811568e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F050,0.5424584942301941,0.542458415,7.923019407218845e-08,1.460576153105031e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F051,0.4221278024969365,0.422127873,7.050306349842828e-08,1.6701828944076702e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F052,0.424869470483761,0.424869567,9.651623900097661e-08,2.271668022912594e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F053,-0.0652869338395886,-0.0652869195,1.4339588599865394e-08,2.1963948613512885e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F054,-0.0212421321996741,-0.0212420803,5.1899674100019944e-08,2.4432422137367263e-06,False
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F055,-0.9681879980500528,-0.968188047,4.89499472067223e-08,5.055830820595621e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F056,0.9691226970338256,0.969122708,1.0966174412985197e-08,1.1315568654566802e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F057,-0.2888202128105691,-0.288820207,5.810569081443617e-09,2.011829097728227e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F058,0.623961729486955,0.623961687,4.248695506525735e-08,6.809224517694656e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F059,0.4579128634181723,0.457912952,8.858182770632439e-08,1.9344690831589557e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F060,0.5489107856117706,0.548910797,1.1388229359532431e-08,2.0746958627967295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F061,-0.1508122683140046,-0.150812268,3.1400460009933795e-10,2.082089233254899e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F062,-0.1115205204959368,-0.111520462,5.8495936802738235e-08,5.245307010997093e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F063,-1.0627758573230883,-1.06277585,7.323088357935603e-09,6.890529463457085e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F064,-0.6566167824546654,-0.656616747,3.545466542576037e-08,5.39959781308335e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F065,0.0466365700365773,0.0466365442,2.583657730120814e-08,5.539982310222296e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F066,-0.6360640705683013,-0.636064053,1.7568301258208407e-08,2.7620332716658147e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F067,-0.633950639509342,-0.633950651,1.1490657980672836e-08,1.8125477386640456e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F068,-0.592170593184501,-0.592170656,6.281549891351546e-08,1.060766941764435e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F069,0.7112113911130412,0.711211383,8.11304123882195e-09,1.1407355591036151e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F070,0.6795479692471698,0.679548085,1.157528302098143e-07,1.7033798267111282e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F071,0.5139699811394053,0.513969958,2.313940528075875e-08,4.5020927544176155e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F072,-0.6756095975998372,-0.675609648,5.040016282098492e-08,7.459953647792446e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F073,0.0259966423925731,0.0259967484,1.060074268990907e-07,4.077735320518762e-06,False
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F074,-0.6834715063544653,-0.683471501,5.354465315576817e-09,7.834218787168954e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F075,-0.6864363445387983,-0.686436355,1.0461201682687715e-08,1.523987149852383e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F076,-0.6432858732041886,-0.643285811,6.220418857783017e-08,9.66975821620221e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F077,0.7269624527488794,0.726962507,5.425112059587178e-08,7.462712880249978e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F078,0.6906629754561094,0.69066292,5.545610948232138e-08,8.029402393504374e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F079,0.4891321518291541,0.489132136,1.582915409858998e-08,3.2361712554358616e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F080,-0.0139083575112376,-0.0139083248,3.271123760056893e-08,2.351912335740513e-06,False
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F081,-0.5575791796484594,-0.55757916,1.9648459415044783e-08,3.523886854497092e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F082,-0.0880725843823342,-0.0880726352,5.081766579762004e-08,5.769975543923423e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F083,-0.1247829135957016,-0.124782912,1.5957015986334255e-09,1.2787821286202063e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F084,0.0017076457645131,0.00170758867,5.7094513099958943e-08,3.3434635148840876e-05,False
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F085,0.2125612352405021,0.212561235,2.4050211822057577e-10,1.1314486291371989e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F086,0.255244446448812,0.255244464,1.755118800295108e-08,6.876227180312376e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F087,-0.0760661099744083,-0.0760660768,3.317440830374885e-08,4.361260003293195e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F088,0.4595354544606871,0.459535539,8.453931288343597e-08,1.8396689975238514e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R00387,F089,-0.645182967271993,-0.645183027,5.972800698472724e-08,9.257530036366786e-08,True
