experiment_id,model_id,sample_id,class_label,reference_score,exported_score,score_absolute_error,score_pass,reference_probability,exported_probability,probability_absolute_error,probability_pass,probability_sum,normalization_error,normalization_pass
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01464,4,-1.7684980321193147,-1.76849771,3.221193147773249e-07,True,0.010076076278810594,0.0100760777,1.42118940574254e-09,True,0.9999999276,7.239999999519853e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01464,5,-0.7082318279965868,-0.708231866,3.8003413194154234e-08,True,0.029091037380223568,0.0290910304,6.9802235692917325e-09,True,0.9999999276,7.239999999519853e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01464,6,-1.76781312227883,-1.76781344,3.1772117004003064e-07,True,0.010082979846498273,0.010082975,4.846498273883282e-09,True,0.9999999276,7.239999999519853e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01896,1,6.6302431626302365,6.6302433,1.3736976356426567e-07,True,0.712711280620649,0.712711453,1.7237935101555024e-07,True,0.999999934479962,6.552003795068373e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01896,2,-4.6062445093507005,-4.60624695,2.440649299551012e-06,True,9.39656323749572e-06,9.39654092e-06,2.2317495719636885e-11,True,0.999999934479962,6.552003795068373e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01896,3,-2.1570982670747134,-2.15709853,2.629252864316811e-07,True,0.00010879770622043484,0.000108797663,4.3220434840112766e-11,True,0.999999934479962,6.552003795068373e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01896,4,2.345266197507184,2.34526491,1.287507183977965e-06,True,0.009816841560358896,0.00981683005,1.1510358896918427e-08,True,0.999999934479962,6.552003795068373e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01896,5,-7.898625612461716,-7.89862442,1.192461716037485e-06,True,3.4922561870444474e-07,3.49226042e-07,4.2329555525840763e-13,True,0.999999934479962,6.552003795068373e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B6-R01896,6,5.686459028749666,5.68645811,9.18749665679286e-07,True,0.2773533343239153,0.277353108,2.263239152755503e-07,True,0.999999934479962,6.552003795068373e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00000,1,4.976630282127541,4.97662783,2.452127541019422e-06,True,0.9070371593583346,0.907037079,8.035833465314113e-08,True,1.0000000774837998,7.748379982075448e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00000,2,-0.5789974991369555,-0.578997016,4.831369555535758e-07,True,0.003506279968911525,0.00350628933,9.361088475125928e-09,True,1.0000000774837998,7.748379982075448e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00000,3,-0.8775183140287415,-0.877516866,1.4480287414686543e-06,True,0.0026013611379657867,0.00260137138,1.0242034213358425e-08,True,1.0000000774837998,7.748379982075448e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00000,4,-0.09842023099763808,-0.0984201804,5.059763807935269e-08,True,0.005669681286550113,0.00566969533,1.4043449887354842e-08,True,1.0000000774837998,7.748379982075448e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00000,5,-5.984684008819826,-5.98468399,1.88198265860251e-08,True,1.5746599021867155e-05,1.57466438e-05,4.4778132844849146e-11,True,1.0000000774837998,7.748379982075448e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00000,6,2.5629897708555403,2.562989,7.708555402885509e-07,True,0.08116977164921618,0.0811698958,1.2415078382010947e-07,True,1.0000000774837998,7.748379982075448e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00009,1,8.405303564786557,8.40530396,3.9521344241677525e-07,True,0.009741182980046247,0.00974116568,1.7300046246254697e-08,True,0.9999999798052526,2.0194747429869153e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00009,2,0.6877443884116801,0.687745631,1.2425883199052024e-06,True,4.334293706188759e-06,4.33429159e-06,2.1161887583801605e-12,True,0.9999999798052526,2.0194747429869153e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00009,3,13.026902943996111,13.0269051,2.1560038891976774e-06,True,0.9902544648925502,0.990254462,2.8925501993626312e-09,True,0.9999999798052526,2.0194747429869153e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00009,4,-4.923774970070141,-4.92377472,2.5007014148314965e-07,True,1.5844058773174872e-08,1.58440283e-08,3.047317487167531e-14,True,0.9999999798052526,2.0194747429869153e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00009,5,-7.042173381269622,-7.04217386,4.787303780062757e-07,True,1.9048364998487462e-09,1.90483251e-09,3.989848746085654e-15,True,0.9999999798052526,2.0194747429869153e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00009,6,-10.154002545854551,-10.154007,4.454145448917757e-06,True,8.480226840011897e-11,8.48017212e-11,5.472001189645986e-16,True,0.9999999798052526,2.0194747429869153e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00815,1,5.667230112704315,5.66722918,9.327043155593628e-07,True,0.06782262105947066,0.0678225234,9.765947066309177e-08,True,1.0000001541041041,1.5410410414418152e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00815,2,7.598595159881622,7.59859514,1.9881622570494528e-08,True,0.46790291621910046,0.46790269,2.2621910045206306e-07,True,1.0000001541041041,1.5410410414418152e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00815,3,7.590781660816617,7.59078312,1.4591833830124301e-06,True,0.46426120300951856,0.464261681,4.779904814178337e-07,True,1.0000001541041041,1.5410410414418152e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00815,4,-2.8849128539920503,-2.88491321,3.5600794978662975e-07,True,1.3098635906760469e-05,1.30986282e-05,7.706760468510765e-12,True,1.0000001541041041,1.5410410414418152e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00815,5,-7.318291110788396,-7.31829119,7.921160438684183e-08,True,1.5553722899393501e-07,1.55537137e-07,9.199393502196171e-14,True,1.0000001541041041,1.5410410414418152e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R00815,6,-10.653402968622098,-10.6534033,3.313779028957242e-07,True,5.538774461117441e-09,5.53876722e-09,7.241117440762838e-15,True,1.0000001541041041,1.5410410414418152e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R01737,1,1.3816942820075075,1.38169527,9.879924924849348e-07,True,0.23567813877896468,0.23567827,1.3122103531548746e-07,True,0.9999999341399999,6.586000012021032e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R01737,2,-5.015208418928947,-5.01520872,3.010710534212535e-07,True,0.0003928074856650822,0.00039280724,2.4566508218968816e-10,True,0.9999999341399999,6.586000012021032e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R01737,3,1.5851176208010642,1.58511841,7.891989357577955e-07,True,0.288845052622888,0.288845152,9.937711198393373e-08,True,0.9999999341399999,6.586000012021032e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R01737,4,-0.4727636681440226,-0.472764492,8.238559773832144e-07,True,0.03689253050783051,0.0368924849,4.5607830505278724e-08,True,0.9999999341399999,6.586000012021032e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R01737,5,1.5734182595664574,1.5734185,2.4043354263092453e-07,True,0.28548544098698975,0.285485387,5.398698976755156e-08,True,0.9999999341399999,6.586000012021032e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R01737,6,0.947741924697957,0.947741151,7.736979570349689e-07,True,0.15270602961766203,0.152705833,1.9661766201273245e-07,True,0.9999999341399999,6.586000012021032e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02287,1,6.210437532282087,6.21044064,3.107717913231056e-06,True,0.4985817768173458,0.498582393,6.161826542339099e-07,True,0.9999999100264899,8.997351008677157e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02287,2,0.5878304673421118,0.587830484,1.6657888290971812e-08,True,0.001802474704979256,0.00180247147,3.234979256043838e-09,True,0.9999999100264899,8.997351008677157e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02287,3,6.212359412823193,6.21235991,4.971768072792315e-07,True,0.49954091280953694,0.49954021,7.028095369565612e-07,True,0.9999999100264899,8.997351008677157e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02287,4,-2.782933066828102,-2.78293324,1.7317189815457823e-07,True,6.193914071523655e-05,6.19390485e-05,9.221523654542266e-11,True,0.9999999100264899,8.997351008677157e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02287,5,-5.488425258204277,-5.48842525,8.204277257561898e-09,True,4.13985229728149e-06,4.13984662e-06,5.677281490382808e-12,True,0.9999999100264899,8.997351008677157e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02287,6,-4.739269087415074,-4.73926878,3.07415073841355e-07,True,8.756675125396235e-06,8.75666137e-06,1.375539623441654e-11,True,0.9999999100264899,8.997351008677157e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02482,1,8.028041854025867,8.0280447,2.8459741336916977e-06,True,0.4950444327245111,0.495045006,5.732754889131719e-07,True,1.0000000598692351,5.986923512502074e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02482,2,0.6142606852281648,0.61425966,1.0252281648082118e-06,True,0.0002984557354254117,0.000298454921,8.144254117132578e-10,True,1.0000000598692351,5.986923512502074e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02482,3,8.047184277364213,8.04718494,6.626357862415944e-07,True,0.5046120645001972,0.504611552,5.125001972805521e-07,True,1.0000000598692351,5.986923512502074e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02482,4,-1.2806936533708984,-1.28069389,2.3662910164645723e-07,True,4.48654178052568e-05,4.48653263e-05,9.150525680196942e-11,True,1.0000000598692351,5.986923512502074e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02482,5,-8.39406657839201,-8.3940649,1.6783920102625416e-06,True,3.652692453577257e-08,3.65269202e-08,4.335772570124179e-15,True,1.0000000598692351,5.986923512502074e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02482,6,-7.014726584855267,-7.01472569,8.94855267219441e-07,True,1.4509513644748426e-07,1.45095015e-07,1.2144748426566182e-13,True,1.0000000598692351,5.986923512502074e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02540,1,2.263580955202616,2.26357985,1.1052026156477268e-06,True,0.45952061975573083,0.459520549,7.075573082993003e-08,True,0.99999997569,2.4310000013016975e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02540,2,0.08568320032395524,0.0856828988,3.0152395523452835e-07,True,0.052054230024580206,0.0520542599,2.987541979082575e-08,True,0.99999997569,2.4310000013016975e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02540,3,0.0993681260338426,0.0993690938,9.677661574059027e-07,True,0.05277148489138076,0.0527715832,9.830861923826317e-08,True,0.99999997569,2.4310000013016975e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02540,4,-2.3518130588703787,-2.35181427,1.2111296214811773e-06,True,0.004548464943791842,0.0045484635,1.443791842158093e-09,True,0.99999997569,2.4310000013016975e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02540,5,-2.285227286574965,-2.28522873,1.4434250350525701e-06,True,0.004861638754421788,0.00486163609,2.664421787368365e-09,True,0.99999997569,2.4310000013016975e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02540,6,2.1884080638848316,2.18840694,1.1238848314221173e-06,True,0.4262435616300945,0.426243484,7.7630094519332e-08,True,0.99999997569,2.4310000013016975e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02639,1,0.18520485483218163,0.185203031,1.8238321816410608e-06,True,1.4250575492387068e-18,1.4250575599999999e-18,1.0761293031263076e-26,True,1.0000000000000013,1.3322676295501878e-15,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02639,2,41.277524330389184,41.277523,1.3303891819305136e-06,True,0.9999999999999987,1.0,1.3322676295501878e-15,True,1.0000000000000013,1.3322676295501878e-15,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02639,3,-4.082272608402365,-4.08227396,1.3515976355904513e-06,True,1.997517023628609e-20,1.99751403e-20,2.9936286089507567e-26,True,1.0000000000000013,1.3322676295501878e-15,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02639,4,-0.567695892818638,-0.567692757,3.1358186379781827e-06,True,6.711997144139493e-19,6.712032999999999e-19,3.585586050592936e-24,True,1.0000000000000013,1.3322676295501878e-15,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02639,5,6.962308084547978,6.96230555,2.5345479777172386e-06,True,1.2505208556802053e-15,1.25052112e-15,2.6431979477600094e-22,True,1.0000000000000013,1.3322676295501878e-15,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02639,6,-43.77506876854776,-43.7750702,1.4314522402969487e-06,True,1.1537936529660788e-37,1.15378913e-37,4.5229660787682384e-43,True,1.0000000000000013,1.3322676295501878e-15,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02847,1,21.90533682275886,21.9053345,2.3227588599183946e-06,True,0.4986357430881555,0.498635769,2.5911844503401227e-08,True,1.0000000069839272,6.983927214321284e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02847,2,3.8214929607519132,3.8214922,7.607519134644747e-07,True,6.983446420093343e-09,6.98346492e-09,1.849990665691078e-14,True,1.0000000069839272,6.983927214321284e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02847,3,21.910793850018624,21.9107914,2.4500186235343335e-06,True,0.5013642499279357,0.501364231,1.8927935663271e-08,True,1.0000000069839272,6.983927214321284e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02847,4,-5.801219107342895,-5.80121946,3.526571052958616e-07,True,4.623587205686255e-13,4.6235948e-13,7.594313745338624e-19,True,1.0000000069839272,6.983927214321284e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02847,5,-19.192489443281154,-19.1924934,3.956718845898877e-06,True,7.066823437279154e-19,7.06679888e-19,2.455727915390813e-24,True,1.0000000069839272,6.983927214321284e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R02847,6,-22.643915082905064,-22.6439152,1.1709493463740728e-07,True,2.240212059161356e-20,2.24021723e-20,5.170838643931304e-26,True,1.0000000069839272,6.983927214321284e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R03522,1,5.135970211850958,5.13596916,1.0518509574453105e-06,True,0.4779435021005561,0.477942795,7.07100556107676e-07,True,0.9999999735145999,2.648540009531075e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R03522,2,2.6600394674108263,2.66003942,4.741082637593763e-08,True,0.040187732389929585,0.040187709,2.338992958345054e-08,True,0.9999999735145999,2.648540009531075e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R03522,3,5.143904212411831,5.14390612,1.907588168315044e-06,True,0.4817505888577182,0.481751293,7.041422818154786e-07,True,0.9999999735145999,2.648540009531075e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R03522,4,-3.899308981352955,-3.89931011,1.1286470451565833e-06,True,5.6938322173267146e-05,5.69382064e-05,1.1577326714629988e-10,True,0.9999999735145999,2.648540009531075e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R03522,5,-4.5563888562343395,-4.5563879,9.562343397107043e-07,True,2.9514708725798733e-05,2.95147074e-05,1.3257987338999213e-12,True,0.9999999735145999,2.648540009531075e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C1,GOLD-MODEL-C1-B10-R03522,6,-4.484216054086282,-4.48421621,1.559137174922398e-07,True,3.172362089688603e-05,3.17236008e-05,2.009688602870336e-11,True,0.9999999735145999,2.648540009531075e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00000,1,0.6119591335581885,0.6119591,3.355818856132231e-08,True,0.6119591335581885,0.6119591,3.355818856132231e-08,True,1.0000000444,4.439999989891419e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00000,2,0.0929900407882673,0.0929900929,5.211173270680547e-08,True,0.0929900407882673,0.0929900929,5.211173270680547e-08,True,1.0000000444,4.439999989891419e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00000,3,0.18516680062716864,0.18516688,7.937283136305595e-08,True,0.18516680062716864,0.18516688,7.937283136305595e-08,True,1.0000000444,4.439999989891419e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00000,4,0.04229990551775906,0.0422999002,5.317759059486615e-09,True,0.04229990551775906,0.0422999002,5.317759059486615e-09,True,1.0000000444,4.439999989891419e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00000,5,0.03060582840726482,0.0306058116,1.6807264819479473e-08,True,0.03060582840726482,0.0306058116,1.6807264819479473e-08,True,1.0000000444,4.439999989891419e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00000,6,0.03697829110135162,0.0369782597,3.1401351616167084e-08,True,0.03697829110135162,0.0369782597,3.1401351616167084e-08,True,1.0000000444,4.439999989891419e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00119,1,0.8992578983795727,0.899257839,5.9379572703299743e-08,True,0.8992578983795727,0.899257839,5.9379572703299743e-08,True,1.0000000162256,1.6225599974717397e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00119,2,0.06449037726763757,0.064490445,6.773236242707537e-08,True,0.06449037726763757,0.064490445,6.773236242707537e-08,True,1.0000000162256,1.6225599974717397e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00119,3,0.0037974994593028295,0.00379749946,6.97170619845533e-13,True,0.0037974994593028295,0.00379749946,6.97170619845533e-13,True,1.0000000162256,1.6225599974717397e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00119,4,0.032291635505093015,0.0322916433,7.794906983771277e-09,True,0.032291635505093015,0.0322916433,7.794906983771277e-09,True,1.0000000162256,1.6225599974717397e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00119,5,9.388625071676858e-05,9.38863377e-05,8.698323142222308e-11,True,9.388625071676858e-05,9.38863377e-05,8.698323142222308e-11,True,1.0000000162256,1.6225599974717397e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00119,6,6.870313767698164e-05,6.87031279e-05,9.776981646698359e-12,True,6.870313767698164e-05,6.87031279e-05,9.776981646698359e-12,True,1.0000000162256,1.6225599974717397e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00221,1,0.0,0.0,0.0,True,0.0,0.0,0.0,True,1.0,0.0,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00221,2,0.0,0.0,0.0,True,0.0,0.0,0.0,True,1.0,0.0,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00221,3,0.0,0.0,0.0,True,0.0,0.0,0.0,True,1.0,0.0,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00221,4,4.3352827700782506e-219,0.0,4.3352827700782506e-219,True,4.3352827700782506e-219,0.0,4.3352827700782506e-219,True,1.0,0.0,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00221,5,1.0,1.0,0.0,True,1.0,1.0,0.0,True,1.0,0.0,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00221,6,0.0,0.0,0.0,True,0.0,0.0,0.0,True,1.0,0.0,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,1,0.5026703140130973,0.502670348,3.398690273659355e-08,True,0.5026703140130973,0.502670348,3.398690273659355e-08,True,1.0000000080999998,8.099999782018585e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,2,0.19865630666127465,0.198656246,6.066127464232629e-08,True,0.19865630666127465,0.198656246,6.066127464232629e-08,True,1.0000000080999998,8.099999782018585e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,3,0.14102076198398159,0.141020671,9.098398159879117e-08,True,0.14102076198398159,0.141020671,9.098398159879117e-08,True,1.0000000080999998,8.099999782018585e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,4,0.04048199767837434,0.0404820032,5.5216256567014455e-09,True,0.04048199767837434,0.0404820032,5.5216256567014455e-09,True,1.0000000080999998,8.099999782018585e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,5,0.06261965800586533,0.0626197085,5.0494134665179935e-08,True,0.06261965800586533,0.0626197085,5.0494134665179935e-08,True,1.0000000080999998,8.099999782018585e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,6,0.0545509616574069,0.0545510314,6.97425930965001e-08,True,0.0545509616574069,0.0545510314,6.97425930965001e-08,True,1.0000000080999998,8.099999782018585e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,1,0.4126436064138937,0.412643611,4.586106328030581e-09,True,0.4126436064138937,0.412643611,4.586106328030581e-09,True,1.00000002957,2.9570000004142116e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,2,0.425188396618865,0.425188482,8.538113499545474e-08,True,0.425188396618865,0.425188482,8.538113499545474e-08,True,1.00000002957,2.9570000004142116e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,3,0.12782441968312405,0.127824381,3.868312406507535e-08,True,0.12782441968312405,0.127824381,3.868312406507535e-08,True,1.00000002957,2.9570000004142116e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,4,0.0238726074549362,0.023872599,8.454936199081553e-09,True,0.0238726074549362,0.023872599,8.454936199081553e-09,True,1.00000002957,2.9570000004142116e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,5,0.004957438508254146,0.004957431,7.508254146020021e-09,True,0.004957438508254146,0.004957431,7.508254146020021e-09,True,1.00000002957,2.9570000004142116e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,6,0.005513531320926938,0.00551352557,5.750926937789225e-09,True,0.005513531320926938,0.00551352557,5.750926937789225e-09,True,1.00000002957,2.9570000004142116e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,1,0.36700366565926607,0.367003649,1.665926607774537e-08,True,0.36700366565926607,0.367003649,1.665926607774537e-08,True,0.9999999613999999,3.860000008515385e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,2,0.06240780928080178,0.0624077953,1.3980801780166807e-08,True,0.06240780928080178,0.0624077953,1.3980801780166807e-08,True,0.9999999613999999,3.860000008515385e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,3,0.0584849484787047,0.0584849417,6.778704701726479e-09,True,0.0584849484787047,0.0584849417,6.778704701726479e-09,True,0.9999999613999999,3.860000008515385e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,4,0.14127911119923156,0.141279086,2.5199231562522684e-08,True,0.14127911119923156,0.141279086,2.5199231562522684e-08,True,0.9999999613999999,3.860000008515385e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,5,0.05279140089015637,0.0527914204,1.9509843629528234e-08,True,0.05279140089015637,0.0527914204,1.9509843629528234e-08,True,0.9999999613999999,3.860000008515385e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,6,0.3180330644918396,0.318033069,4.508160400540362e-09,True,0.3180330644918396,0.318033069,4.508160400540362e-09,True,0.9999999613999999,3.860000008515385e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00475,1,0.09633839249434908,0.0963384435,5.100565091120668e-08,True,0.09633839249434908,0.0963384435,5.100565091120668e-08,True,1.0000000054,5.4000000027087935e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00475,2,0.02639851919161774,0.0263985284,9.208382258096837e-09,True,0.02639851919161774,0.0263985284,9.208382258096837e-09,True,1.0000000054,5.4000000027087935e-09,True
