experiment_id,candidate_id,sample_id,class_label,reference_score,candidate_score,score_absolute_error,score_pass,reference_probability,candidate_probability,probability_absolute_error,probability_pass,probability_sum,normalization_error,normalization_pass
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,2,-6.467498711061381,-6.46750021,1.4989386185604303e-06,True,1.5633476514758764e-05,1.56334772e-05,6.852412348212333e-13,True,1.0000000165991998,1.659919979246638e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,3,-3.0130018476204117,-3.01300097,8.776204118987607e-07,True,0.0004946801583153701,0.000494681182,1.0236846299024188e-09,True,1.0000000165991998,1.659919979246638e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,4,2.889787533540005,2.88978696,5.735400052664374e-07,True,0.18108119305317688,0.18108128,8.694682313015178e-08,True,1.0000000165991998,1.659919979246638e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,5,-0.3636719723554087,-0.36367178,1.9235540871243018e-07,True,0.006997031622515004,0.00699704094,9.317484996225478e-09,True,1.0000000165991998,1.659919979246638e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00473,6,4.163874106903022,4.16387272,1.3869030226487666e-06,True,0.6474438582771068,0.647443712,1.4627710687165063e-07,True,1.0000000165991998,1.659919979246638e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,1,21.887301203181394,21.8872986,2.6031813931126635e-06,True,0.5035285796117553,0.503526628,1.9516117553131096e-06,True,1.0000000654597547,6.545975472782573e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,2,21.87317319237344,21.8731785,5.307626562256473e-06,True,0.4964647389010715,0.496466756,2.0170989284973295e-06,True,1.0000000654597547,6.545975472782573e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,3,10.657173123803341,10.6571703,2.8238033404903717e-06,True,6.680999967254711e-06,6.68097255e-06,2.7417254711100314e-11,True,1.0000000654597547,6.545975472782573e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,4,1.1310813567984694,1.13108158,2.2320153059141035e-07,True,4.872057229799577e-10,4.87204777e-10,9.459799577401309e-16,True,1.0000000654597547,6.545975472782573e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,5,-24.201006724100722,-24.2010078,1.0758992772252896e-06,True,4.854296645470987e-21,4.85428519e-21,1.1455470986381399e-26,True,1.0000000654597547,6.545975472782573e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00495,6,-31.347722152055642,-31.3477173,4.852055642601272e-06,True,3.822497749522315e-24,3.8225115000000004e-24,1.3750477685160612e-29,True,1.0000000654597547,6.545975472782573e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00540,1,12.803921027177115,12.8039207,3.2717711384577797e-07,True,0.5004983750423656,0.500499368,9.92957634338154e-07,True,1.00000004873332,4.873332004606823e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00540,2,1.3443464359780541,1.34434783,1.394021945877455e-06,True,5.27925526705897e-06,5.27927523e-06,1.9962941030089948e-11,True,1.00000004873332,4.873332004606823e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00540,3,12.801916451821807,12.8019123,4.151821807241163e-06,True,0.49949609324470373,0.499495149,9.442447037044666e-07,True,1.00000004873332,4.873332004606823e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00540,4,-1.6959966312145618,-1.69599676,1.2878543831362776e-07,True,2.5244597152316705e-07,2.52446398e-07,4.264768329725572e-13,True,1.00000004873332,4.873332004606823e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00540,5,-11.877645705005285,-11.8776436,2.105005284747108e-06,True,9.557282762950012e-12,9.55732455e-12,4.178704998818994e-17,True,1.00000004873332,4.873332004606823e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00540,6,-13.37654157875702,-13.376544,2.4212429803327495e-06,True,2.1348739029658613e-12,2.13487149e-12,2.4129658611933685e-18,True,1.00000004873332,4.873332004606823e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00778,1,3.636847336705139,3.6368463,1.0367051386239723e-06,True,0.35370949702139304,0.353709131,3.6602139302788217e-07,True,1.000000040375975,4.037597500783363e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00778,2,-1.4365917926361,-1.43659186,6.736390001371717e-08,True,0.002214522527397781,0.00221452233,1.9739778084684745e-10,True,1.000000040375975,4.037597500783363e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00778,3,1.9052320903145141,1.90523243,3.396854859616383e-07,True,0.06260597369300352,0.0626059994,2.5706996475971522e-08,True,1.000000040375975,4.037597500783363e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00778,4,3.1755907401063217,3.17559171,9.698936782598366e-07,True,0.22301061021124063,0.223010838,2.2778875935491882e-07,True,1.000000040375975,4.037597500783363e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00778,5,3.650186319801198,3.65018678,4.601988017327585e-07,True,0.3584592299005199,0.358459383,1.530994800935659e-07,True,1.000000040375975,4.037597500783363e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B2-R00778,6,-10.931264694290967,-10.9312677,3.005709032777304e-06,True,1.6664644515412143e-07,1.66645975e-07,4.701541214143178e-13,True,1.000000040375975,4.037597500783363e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00000,1,20.76957743355673,20.7695789,1.466443269038109e-06,True,9.477713634181855e-10,9.47782963e-10,1.159958181447406e-14,True,1.0000000009796544,9.796543576356953e-10,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00000,2,41.54648525316758,41.5464745,1.0753167579480305e-05,True,0.9999999990203574,1.0,9.796425892716343e-10,True,1.0000000009796544,9.796543576356953e-10,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00000,3,17.37716363690466,17.3771629,7.369046599592366e-07,True,3.1871095398906675e-11,3.18714187e-11,3.233010933219652e-16,True,1.0000000009796544,9.796543576356953e-10,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00000,4,-3.2860351424830663,-3.28603578,6.375169339101205e-07,True,3.3844163303867643e-20,3.3844450200000004e-20,2.868961323605065e-25,True,1.0000000009796544,9.796543576356953e-10,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00000,5,-26.676712916221117,-26.6767082,4.71622111675174e-06,True,2.3498573388782982e-30,2.34989371e-30,3.6371121701784785e-35,True,1.0000000009796544,9.796543576356953e-10,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00000,6,-49.7304782649243,-49.730484,5.735075696122749e-06,True,2.2851694992326693e-40,2.28516747e-40,2.0292326691651644e-46,True,1.0000000009796544,9.796543576356953e-10,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00387,1,8.884327647927451,8.88432884,1.192072549116574e-06,True,0.952829000765461,0.952829063,6.223453907772125e-08,True,0.9999999512754795,4.872452052939735e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00387,2,2.7745631982348895,2.77456307,1.2823488937385719e-07,True,0.002116303649376944,0.0021163004,3.24937694416369e-09,True,0.9999999512754795,4.872452052939735e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00387,3,5.832198898871432,5.83219767,1.2288714321684324e-06,True,0.045028999067157696,0.0450288914,1.0766715769633395e-07,True,0.9999999512754795,4.872452052939735e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00387,4,-1.6414093590919216,-1.64140952,1.6090807841706578e-07,True,2.557086780040589e-05,2.55708255e-05,4.2300405891118565e-11,True,0.9999999512754795,4.872452052939735e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00387,5,-7.149459768002616,-7.14945936,4.0800261658091586e-07,True,1.0366438327924949e-07,1.03664256e-07,1.2727924948864911e-13,True,0.9999999512754795,4.872452052939735e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00387,6,-8.700220617939221,-8.70022297,2.352060779031717e-06,True,2.1985821033151237e-08,2.19857235e-08,9.75331512380027e-14,True,0.9999999512754795,4.872452052939735e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00492,1,7.853810313064605,7.85381126,9.469353949853598e-07,True,0.5088651723868715,0.508866072,8.996131285465836e-07,True,1.0000000164162721,1.6416272119457176e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00492,2,7.798185616691368,7.79818296,2.656691368230213e-06,True,0.4813325473398149,0.481331646,9.013398148960405e-07,True,1.0000000164162721,1.6416272119457176e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00492,3,3.8942082908324007,3.89420938,1.0891675992219518e-06,True,0.009704416313752528,0.00970443431,1.799624747139683e-08,True,1.0000000164162721,1.6416272119457176e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00492,4,-0.7138564316165772,-0.713855982,4.4961657719166936e-07,True,9.676367141160923e-05,9.67638189e-05,1.474883907630906e-10,True,1.0000000164162721,1.6416272119457176e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00492,5,-5.19076966529425,-5.19077063,9.647057499506673e-07,True,1.1000530378060993e-06,1.10005226e-06,7.778060991928717e-13,True,1.0000000164162721,1.6416272119457176e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00492,6,-13.641578123677423,-13.6415777,4.2367742381088647e-07,True,2.3511164687550534e-10,2.35112152e-10,5.051244946378598e-16,True,1.0000000164162721,1.6416272119457176e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00523,1,11.06257044113073,11.0625734,2.958869270486275e-06,True,0.7227421367728333,0.722743154,1.0172271667219235e-06,True,1.0000000589383653,5.89383652993547e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00523,2,10.101094208257722,10.1010923,1.9082577225049135e-06,True,0.27632460186360336,0.276323646,9.558636033801804e-07,True,1.0000000589383653,5.89383652993547e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00523,3,4.402048587038806,4.40204763,9.570388055379908e-07,True,0.0009254553865325505,0.000925452972,2.414532550461257e-09,True,1.0000000589383653,5.89383652993547e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00523,4,-0.3733722885312505,-0.373372287,1.5312504597631005e-09,True,7.80578441534041e-06,7.80577375e-06,1.066534040987735e-11,True,1.0000000589383653,5.89383652993547e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00523,5,-11.025356720429878,-11.0253544,2.320429878466257e-06,True,1.846368968385597e-10,1.84636847e-10,4.9838559718623866e-17,True,1.0000000589383653,5.89383652993547e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00523,6,-14.16698422746598,-14.1669836,6.274659796190463e-07,True,7.978605681707212e-12,7.97859868e-12,7.001707211121112e-18,True,1.0000000589383653,5.89383652993547e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00677,1,11.792201063552469,11.792201,6.35524681769084e-08,True,0.4646916580859264,0.464690924,7.340859263793575e-07,True,1.0000000742757216,7.427572157325812e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00677,2,11.932700910534203,11.932704,3.0894657960800487e-06,True,0.5347898851570245,0.534790695,8.098429754577197e-07,True,1.0000000742757216,7.427572157325812e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00677,3,4.993040897055103,4.99303961,1.2870551024946053e-06,True,0.0005179968686857533,0.000517995388,1.4806857532613515e-09,True,1.0000000742757216,7.427572157325812e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00677,4,-2.03489890194228,-2.03489852,3.8194228002552677e-07,True,4.593372442574209e-07,4.59336604e-07,6.402574208752829e-13,True,1.0000000742757216,7.427572157325812e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00677,5,-8.76059293942977,-8.76059437,1.430570229388195e-06,True,5.510612247685512e-10,5.51059587e-10,1.6377685512219006e-15,True,1.0000000742757216,7.427572157325812e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00677,6,-17.92245102976953,-17.9224567,5.670230471821469e-06,True,5.784361681960543e-14,5.78432498e-14,3.6701960543089345e-19,True,1.0000000742757216,7.427572157325812e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00926,1,14.00105375745212,14.0010548,1.0425478809139577e-06,True,9.081890616857464e-13,9.08178914e-13,1.014768574635629e-17,True,1.0000000000073124,7.312372929391131e-12,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00926,2,41.72837757771292,41.7283897,1.2122287081695049e-05,True,0.9999999999926876,1.0,7.312372929391131e-12,True,1.0000000000073124,7.312372929391131e-12,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00926,3,15.95430106928127,15.9543066,5.530718730994977e-06,True,6.404139687845641e-12,6.40410338e-12,3.630784564084889e-17,True,1.0000000000073124,7.312372929391131e-12,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00926,4,-4.6074385041037536,-4.60743856,5.589624674229299e-08,True,7.52680667147713e-21,7.526725610000001e-21,8.106147712934195e-26,True,1.0000000000073124,7.312372929391131e-12,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00926,5,-18.266056684415307,-18.2660618,5.115584691850472e-06,True,8.805383085315768e-27,8.80521458e-27,1.6850531576709812e-31,True,1.0000000000073124,7.312372929391131e-12,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R00926,6,-48.81023721592682,-48.8102341,3.115926816121828e-06,True,4.781665544646605e-40,4.78163674e-40,2.8804646605241264e-45,True,1.0000000000073124,7.312372929391131e-12,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01279,1,2.3280599003661533,2.32806134,1.4396338468003478e-06,True,0.37750664140104867,0.37750712,4.785989513034217e-07,True,0.99999992783,7.216999997616824e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01279,2,2.366557754680044,2.36655736,3.946800442022891e-07,True,0.39232321023265043,0.392322987,2.2323265042034635e-07,True,0.99999992783,7.216999997616824e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01279,3,1.762799978769061,1.76279855,1.4287690608405512e-06,True,0.21450396864804255,0.214503631,3.376480425532069e-07,True,0.99999992783,7.216999997616824e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01279,4,-2.319990880790101,-2.31999087,1.079010125693003e-08,True,0.0036166109312793008,0.00361661054,3.9127930062665683e-10,True,0.99999992783,7.216999997616824e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01279,5,-2.8199732982496726,-2.81997418,8.817503274194394e-07,True,0.0021936239832160537,0.00219362159,2.3932160537164238e-09,True,0.99999992783,7.216999997616824e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01279,6,-1.3174534547755803,-1.31745195,1.5047755803632157e-06,True,0.009855944803763195,0.0098559577,1.289623680414409e-08,True,0.99999992783,7.216999997616824e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01461,1,1.969875034957432,1.96987343,1.6049574320664561e-06,True,0.4333524519297569,0.433351904,5.479297568999897e-07,True,1.0000000243,2.430000001218957e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01461,2,0.36884153520029417,0.368841141,3.9420029418479885e-07,True,0.08740197449559002,0.0874019712,3.2955900231002033e-09,True,1.0000000243,2.430000001218957e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01461,3,1.9736210130117668,1.97362208,1.0669882331004743e-06,True,0.43497882498153856,0.434979439,6.140184614644717e-07,True,1.0000000243,2.430000001218957e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01461,4,-1.6438912799472207,-1.64389193,6.50052779160859e-07,True,0.011678914760488228,0.0116789099,4.860488228911053e-09,True,1.0000000243,2.430000001218957e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01461,5,-1.11733246904791,-1.11733317,7.009520899270427e-07,True,0.019773523969734155,0.0197735168,7.169734153600338e-09,True,1.0000000243,2.430000001218957e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01461,6,-1.5511138341744406,-1.55111611,2.2758255593391397e-06,True,0.012814309862892144,0.0128142834,2.6462892144946126e-08,True,1.0000000243,2.430000001218957e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01464,1,2.0026877419408713,2.00268722,5.219408714118856e-07,True,0.4376194525227628,0.437619209,2.4352276278838403e-07,True,1.0000000161,1.6099999999852344e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01464,2,0.23783008609285847,0.237830132,4.5907141532630646e-08,True,0.07492533220451876,0.0749253333,1.0954812335040032e-09,True,1.0000000161,1.6099999999852344e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01464,3,2.0040251543609227,2.0040257,5.456390774760678e-07,True,0.4382051217671861,0.438205361,2.3923281389226503e-07,True,1.0000000161,1.6099999999852344e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01464,4,-1.7684980321193147,-1.76849782,2.121193145576683e-07,True,0.010076076278810594,0.0100760795,3.221189405488989e-09,True,1.0000000161,1.6099999999852344e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01464,5,-0.7082318279965868,-0.70823133,4.979965867457636e-07,True,0.029091037380223568,0.0290910564,1.9019776430900803e-08,True,1.0000000161,1.6099999999852344e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01464,6,-1.76781312227883,-1.76781344,3.1772117004003064e-07,True,0.010082979846498273,0.0100829769,2.9464982728016897e-09,True,1.0000000161,1.6099999999852344e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01896,1,6.6302431626302365,6.63024473,1.5673697637552664e-06,True,0.712711280620649,0.71271193,6.493793509587675e-07,True,0.999999927006924,7.299307602792737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01896,2,-4.6062445093507005,-4.60624599,1.4806492991681353e-06,True,9.39656323749572e-06,9.39654728e-06,1.595749572112998e-11,True,0.999999927006924,7.299307602792737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01896,3,-2.1570982670747134,-2.15709829,2.292528655800652e-08,True,0.00010879770622043484,0.000108797634,7.222043484620723e-11,True,0.999999927006924,7.299307602792737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01896,4,2.345266197507184,2.34526491,1.287507183977965e-06,True,0.009816841560358896,0.0098168226,1.8960358895772633e-08,True,0.999999927006924,7.299307602792737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01896,5,-7.898625612461716,-7.89862442,1.192461716037485e-06,True,3.4922561870444474e-07,3.49225644e-07,2.5295555244033227e-14,True,0.999999927006924,7.299307602792737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B6-R01896,6,5.686459028749666,5.68645716,1.8687496661229375e-06,True,0.2773533343239153,0.277352631,7.033239152742787e-07,True,0.999999927006924,7.299307602792737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00000,1,4.976630282127541,4.9766283,1.982127541211298e-06,True,0.9070371593583346,0.907037079,8.035833465314113e-08,True,1.0000001107593,1.1075929995385536e-07,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00000,2,-0.5789974991369555,-0.578997672,1.7286304443420164e-07,True,0.003506279968911525,0.00350628607,6.101088475141819e-09,True,1.0000001107593,1.1075929995385536e-07,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00000,3,-0.8775183140287415,-0.877517223,1.0910287414622744e-06,True,0.0026013611379657867,0.00260136882,7.68203421317934e-09,True,1.0000001107593,1.1075929995385536e-07,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00000,4,-0.09842023099763808,-0.0984206274,3.9640236192128864e-07,True,0.005669681286550113,0.00566968974,8.453449887139974e-09,True,1.0000001107593,1.1075929995385536e-07,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00000,5,-5.984684008819826,-5.98468399,1.88198265860251e-08,True,1.5746599021867155e-05,1.57466293e-05,3.0278132845190046e-11,True,1.0000001107593,1.1075929995385536e-07,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00000,6,2.5629897708555403,2.56298995,1.7914445971101145e-07,True,0.08116977164921618,0.0811699405,1.688507838132347e-07,True,1.0000001107593,1.1075929995385536e-07,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00009,1,8.405303564786557,8.405303,5.647865570779231e-07,True,0.009741182980046247,0.00974116568,1.7300046246254697e-08,True,0.9999999798093425,2.0190657479268737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00009,2,0.6877443884116801,0.687745631,1.2425883199052024e-06,True,4.334293706188759e-06,4.33429568e-06,1.9738112409979375e-12,True,0.9999999798093425,2.0190657479268737e-08,True
EXP-EMBED-C1-PREPROC-REPAIR-001,C1-PREPROC-P1-RECIPROCAL,GOLD-MODEL-C1-B10-R00009,3,13.026902943996111,13.0269041,1.156003888169721e-06,True,0.9902544648925502,0.990254462,2.8925501993626312e-09,True,0.9999999798093425,2.0190657479268737e-08,True
