experiment_id,parameter_type,class,feature,source_coefficient,source_scale,source_intercept,derived_float64,stored_float32,absolute_cast_error,relative_cast_error,derivation_provenance
EXP-EMBED-C1-FUSED-EQUIV-001,weight,1,122,-0.0678814045698257,3.3637688518166087,,-0.02018016325145714,-0.020180164,6.535673877094972e-10,3.238662539869717e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,1,123,0.17535536594835913,6.7426298752223355,,0.026006968971076266,0.026006969,2.7913119038380785e-10,1.0732938186462424e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,1,124,0.13490094866466365,7.439912799713269,,0.01813206045504494,0.01813206,3.1117515161827036e-10,1.7161599057634464e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,1,125,-0.18304052090681142,3.2389606873236665,,-0.05651211563733325,-0.056512117,1.7485310074838445e-09,3.0940816633110144e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,1,126,-0.14396953704531132,5.505298424010391,,-0.02615108681800309,-0.026151087,3.1707343348119643e-10,1.2124675187989313e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,1,127,-0.004293970179206844,7.113110886285268,,-0.0006036697934072719,-0.0006036698,4.718850635763994e-12,7.816940133992051e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,bias,1,-1,,,4.466457364251386,0.49616949801574206,0.4961695,9.487767460569785e-09,1.9122028860123047e-08,"intercept[class]-sum(coef[class,:]*mean/scale)"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,0,-0.30384333968425126,154334.58980382542,,-1.96873131337872e-06,-1.9687313e-06,2.6351136543807923e-14,1.338483131991451e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,1,-0.5720577679693892,4.882982232582464,,-0.11715335848495294,-0.11715336,2.9547519569961267e-09,2.5221231343321944e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,2,-0.19577211699479524,34.37264409500996,,-0.005695579206931491,-0.005695579,9.908070110892231e-11,1.739607114731046e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,3,-0.16845811052945,46.115512234263214,,-0.003652959760561607,-0.0036529598,6.863472680820881e-11,1.8788799030640536e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,4,-0.15280192123628217,56.55376812499446,,-0.00270188753645135,-0.0027018876,9.16122095719063e-11,3.390674420602623e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,5,0.2701708076458717,28.66768560512019,,0.009424228079214662,0.009424228,1.419633924304442e-10,1.506366264029067e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,6,0.23344831459254234,40.397114685636396,,0.005778836345347883,0.0057788366,2.0670580698489704e-10,3.5769451604439484e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,7,0.09706399778597034,121.50729241940589,,0.0007988326943450868,0.0007988327,1.09867453676471e-11,1.3753499882293185e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,8,-0.3449212886742223,121695.0100987497,,-2.834309216083183e-06,-2.8343093e-06,5.4755092587153954e-14,1.931867288030826e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,9,-0.6245706467568423,3.6398874407945385,,-0.17159064858898682,-0.17159064,7.448049010871927e-09,4.340591443716918e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,10,-0.20801975605319267,28.50440778144265,,-0.007297810136880679,-0.00729781,3.019352476374415e-11,4.137340407248501e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,11,-0.15761145299185988,41.066281640556525,,-0.003837977208927649,-0.0038379773,9.426437061477166e-11,2.4560951116515263e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,12,-0.1355290578540453,47.619283909088075,,-0.0028460960923475742,-0.0028460962,8.43065261699194e-11,2.96218129797508e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,13,0.3307815316523665,20.60162944221834,,0.01605608588292076,0.016056085,8.775181935261056e-10,5.465330715872308e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,14,0.2969376881472947,27.895368644725483,,0.01064469489287213,0.010644695,1.0262802760396816e-10,9.641237126739033e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,15,0.12356273468431789,81.3575884968824,,0.0015187610273017468,0.001518761,1.3341110768200215e-11,8.784206684511934e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,16,0.1292911115900319,10637.343896389673,,1.2154454424841285e-05,1.2154454e-05,2.7842864054909364e-14,2.2907539147132834e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,17,0.41215246093514013,4.743102698719503,,0.08689511636473927,0.086895116,6.911972522116727e-10,7.954385483649e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,18,0.33539182897857256,3.0754733527175047,,0.10905372621168008,0.10905372,2.6976000322420646e-09,2.473643153656075e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,19,0.22945352537478375,5.257797561915241,,0.04364061618439365,0.043640617,1.0968048483328552e-09,2.5132661823530445e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,20,0.1440135313447732,6.655361503473069,,0.021638724097800013,0.021638725,8.551361597997076e-10,3.951878844310642e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,21,-0.36742346187051217,2.9434653381860647,,-0.1248268349227241,-0.12482683,1.3169578066962728e-09,1.0550277971171463e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,22,-0.36228282560169345,4.402392608360524,,-0.0822922573769743,-0.08229226,1.3624971290093768e-09,1.655680828838958e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,23,-0.06544372781183898,5.702491391963715,,-0.0114763396055391,-0.01147634,1.6680453546191742e-10,1.4534646167268225e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,24,-0.005742291912188506,10029.321246450652,,-5.725504020743863e-07,-5.725504e-07,1.0976338492158237e-14,1.9170955871116793e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,25,0.3152060548473218,4.337780825262105,,0.07266527921642418,0.07266528,2.377375407647264e-09,3.271680000797296e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,26,0.29340540011258526,3.1595490611038577,,0.0928630619238043,0.09286306,1.389803896967301e-09,1.4966164890273148e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,27,0.19840836609476756,5.489608869294815,,0.03614253234042423,0.03614253,5.580355413870031e-10,1.5439857288662054e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,28,0.110116478520063,7.148990746209918,,0.01540308029891379,0.015403081,4.327165344791828e-10,2.809285714817039e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,29,-0.3460855133785051,2.687721613396702,,-0.12876538688139189,-0.12876539,2.441842672507022e-09,1.896350200660871e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,30,-0.3592980840069413,4.044780180860998,,-0.08883006441414543,-0.08883006,3.15725989796789e-09,3.554269513132452e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,31,-0.2001394657136963,4.979130532242132,,-0.04019566557207174,-0.040195666,6.814949993216857e-10,1.6954439978105342e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,32,-0.4170777685952527,2577.8094307440624,,-0.00016179542351773724,-0.00016179543,2.293113913814579e-12,1.4172921977383313e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,33,-0.5375321884119124,2.0002931661191585,,-0.26872670342357774,-0.2687267,3.0812440376948302e-09,1.146608803084988e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,34,-0.003809431207941731,0.6929177841236928,,-0.0054976669602431645,-0.005497667,4.690510133076309e-11,8.531819346272014e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,35,-0.058944253017940186,1.3015390447893804,,-0.045288117366835315,-0.045288116,1.6270129271633849e-09,3.5925823853187006e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,36,0.13930002638447275,1.7030976278086734,,0.08179215572257363,0.08179215,2.3045095137730343e-09,2.81751898261439e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,37,0.15297103314762125,0.7373705688518672,,0.20745475831210194,0.20745476,2.409811600267986e-09,1.1616082561203942e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,38,0.05663126268839242,1.1548223662805643,,0.049038938231504466,0.04903894,9.46485494146554e-10,1.9300693046785746e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,39,0.19719498083434867,1.610562396008296,,0.12243858500799923,0.12243859,2.2403261190628854e-09,1.8297549901581427e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,40,-0.40591488451800595,2990.9330202099954,,-0.0001357151369740491,-0.00013571513,2.881442507556356e-12,2.123154846100427e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,41,-0.5016252420005881,2.1115146160914633,,-0.2375665497069235,-0.23756655,4.101264022837725e-09,1.726364266306554e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,42,0.0020431286724427516,0.8137646076567749,,0.0025107121312708783,0.002510712,1.1489700553826698e-10,4.576271572803057e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,43,-0.08697306483000708,1.5625236919745433,,-0.05566191749713581,-0.055661917,7.643477240026897e-10,1.37319689721796e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,44,-0.09116396359327288,2.0370148240513997,,-0.044753706510568106,-0.044753708,1.4347787263835343e-09,3.205943905550542e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,45,0.14419651721833157,0.8798778821626543,,0.16388242066491154,0.16388242,1.1979391922878335e-09,7.309747973135237e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,46,0.06537885261367643,1.403111573157864,,0.04659561923969724,0.046595618,1.110920688773831e-09,2.3841741067095418e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,47,0.1440528673809623,1.849106912323894,,0.07790402297502723,0.07790402,2.5504860723390976e-10,3.273882368252891e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,48,0.021840244877983552,10744.057568725953,,2.0327743720916604e-06,2.0327743e-06,5.3441761226172583e-14,2.629006050050833e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,49,0.47952488876317634,5.622566196447528,,0.0852857702353334,0.08528577,2.3224687173417635e-09,2.723160863686001e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,50,0.27717038593519383,3.3677927587005363,,0.08230030937002789,0.08230031,3.447068824824484e-09,4.188403240777898e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,51,0.1261538768362904,6.532572452279063,,0.01931151590860324,0.019311516,2.9421286587560935e-10,1.5235099474740777e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,52,0.03746920578837218,8.58322849054793,,0.004365397685688343,0.0043653976,6.846746433697426e-11,1.5684129893008408e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,53,-0.2679998009688515,3.364873474528251,,-0.07964632340490145,-0.07964633,3.1966038288588905e-09,4.013498291199429e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,54,-0.30060998519418547,5.528884025825645,,-0.05437082488799255,-0.054370824,6.403939045718232e-10,1.1778263542829752e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,55,-0.16981814853557917,7.154875525401663,,-0.023734605575272513,-0.023734605,6.354541302877603e-10,2.6773317478247762e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,56,-0.018668467085837297,10803.627520998441,,-1.7279813701048449e-06,-1.7279814e-06,1.454229214295727e-14,8.415769055470153e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,57,0.5115807599023426,5.630360877937785,,0.09086109593915012,0.0908611,1.039037439420909e-09,1.1435449118033472e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,58,0.25332181351952626,3.544394617477665,,0.07147110885181299,0.07147111,1.134492250143282e-09,1.5873438489607308e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,59,0.07893830528127754,6.96123399867767,,0.011339700015295042,0.0113397,1.658086914296808e-10,1.462196453222195e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,60,0.03686565458400988,9.058947581374015,,0.00406952951795514,0.0040695295,4.4173554571147466e-11,1.0854707989277302e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,61,-0.27846047138948105,3.4269819201833402,,-0.08125530798673827,-0.08125531,1.296995094657305e-09,1.596197376876583e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,62,-0.3001950905395516,5.740604645051394,,-0.05229328774597472,-0.05229329,1.706816493696195e-09,3.2639303575391995e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,63,-0.08934037234573193,7.328726560980533,,-0.01219043603310243,-0.012190436,2.0059502670033424e-11,1.6455114989786252e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,64,-0.3314523674058668,111976.65547235454,,-2.9600131027997862e-06,-2.960013e-06,6.811904437465906e-14,2.301308879687976e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,65,-0.5162944710505518,3.9116326082044526,,-0.13198950994724049,-0.13198951,1.0799766914093567e-09,8.18229184911021e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,66,-0.19969423170682646,26.12219812552033,,-0.007644618218852466,-0.0076446184,1.7686348566248178e-10,2.313568586411772e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,67,-0.16547557548524383,36.229715545522986,,-0.004567399246547276,-0.004567399,9.119873693036462e-11,1.9967323198055497e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,68,-0.15901741257846222,41.77334725360916,,-0.003806671550954618,-0.0038066716,4.2383633061526815e-11,1.1134039933363324e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,69,0.3178383577357646,18.917897499780477,,0.016800934550969673,0.016800934,1.0213143872284114e-10,6.0789141468887265e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,70,0.28785903426159803,25.174862588827978,,0.011434383534206189,0.011434384,1.5615101919830288e-10,1.3656269157945765e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,71,0.13439348350206567,67.75158451576067,,0.0019836212608548287,0.0019836212,1.031490448610839e-10,5.2000372700498526e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,72,-0.34915347536121094,116872.6030164394,,-2.9874706847429306e-06,-2.9874707e-06,5.015664092551924e-15,1.678899852697138e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,73,-0.5385661057887676,3.854133240842415,,-0.1397372825831654,-0.13973728,4.3601276755733664e-09,3.1202321921341305e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,74,-0.2282257513145825,26.62024691814763,,-0.008573389721603063,-0.00857339,1.0946479139795073e-10,1.2767971007094599e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,75,-0.20001033401320836,36.37009512853772,,-0.00549930742018518,-0.0054993075,1.1167827079772152e-10,2.0307697363454712e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,76,-0.19802929565117874,41.72385469182667,,-0.004746188891554425,-0.004746189,1.6266653822538668e-11,3.427308561503791e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,77,0.3543973945139683,19.56490873622848,,0.018113930368493264,0.01811393,5.901557853515982e-10,3.258021717794027e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,78,0.3177359090747868,26.157882103731428,,0.012146851484947313,0.012146851,4.370738163755883e-10,3.598247800405078e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,79,0.15434847942593813,74.06107722921303,,0.00208407013778968,0.0020840701,1.9645525657641105e-11,9.42651847527393e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,80,0.09565830551076536,11497.581800944647,,8.31986300831589e-06,8.319863e-06,1.0836332204548337e-13,1.3024652201264828e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,81,0.3420796058861657,4.651545116421973,,0.07354107018729675,0.07354107,2.6466511482414745e-09,3.598874943621161e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,82,0.31345273775274535,3.46153800176168,,0.09055302515622243,0.09055302,2.2351370754236655e-09,2.468318503515038e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,83,0.21881078114502356,6.016800785858034,,0.03636663219086782,0.03636663,1.8452848554728618e-09,5.074115320296938e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,84,0.1285757528420481,7.32741238208222,,0.017547224877974034,0.017547226,7.016453737462847e-10,3.998611624491218e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,85,-0.3362595643978937,3.154181219455131,,-0.10660756025171593,-0.106607564,3.541943280338522e-09,3.32241284949724e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,86,-0.32476565066836444,4.7364641351152255,,-0.0685671085864696,-0.06856711,3.5017338334553116e-09,5.107016914734409e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,87,-0.20502598843613395,6.168467452238101,,-0.03323775151990865,-0.03323775,5.3415556700020517e-11,1.6070749150412846e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,88,-0.11935191894826391,8564.421792151703,,-1.3935782454997263e-05,-1.3935783e-05,1.3512702716207518e-13,9.696407618190084e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,89,0.16008415363205356,4.45787824966158,,0.035910391595868806,0.03591039,1.2784287725664534e-09,3.560052440958416e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,90,0.24697539479462055,2.755135361534976,,0.08964183692848489,0.08964184,2.3373384755442927e-09,2.607419209190226e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,91,0.17225852596039884,4.645099654104143,,0.03708392473522093,0.037083924,9.185400218214568e-10,2.4769223548473596e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,92,0.09889369842087962,6.129894947566944,,0.01613301684070983,0.016133016,8.653537296454683e-10,5.3638680117276435e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,93,-0.21691038527378784,2.1633991684316607,,-0.10026369078760224,-0.10026369,1.6510002115444067e-09,1.6466581257634646e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,94,-0.22732340690146852,3.2501974402617546,,-0.06994141466161546,-0.06994142,1.721174147650828e-09,2.4608798034441608e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,95,0.08683320772613237,4.725895581999588,,0.018373915847161422,0.018373916,7.846056443439053e-11,4.270214639440175e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,96,-0.49173667157442036,2694.4732945222427,,-0.00018249825395341698,-0.00018249826,7.029848952304699e-12,3.852008882287214e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,97,-0.46434521267034923,1.6877778328373438,,-0.27512223684661913,-0.27512223,1.1562042712132126e-08,4.2025111618214904e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,98,-0.04129540558293208,0.7777026931214807,,-0.05309921895369025,-0.05309922,1.9772978393506335e-10,3.723779517501202e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,99,-0.18777502328039472,1.6764571665688655,,-0.11200705095538228,-0.11200705,7.509318028509071e-10,6.704326169162679e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,100,-0.053560947334763784,2.0194083930480877,,-0.02652308840507446,-0.026523089,6.312710215672368e-10,2.3800811275298564e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,101,0.19715437486800644,0.8156588670555229,,0.24171180236134904,0.2417118,7.0313014299827614e-09,2.908960738074039e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,102,0.14221809574684147,1.3831542652115445,,0.10282157191272524,0.10282157,1.7023489146117399e-09,1.6556340103968558e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,103,0.22256788953971782,1.8379944113100042,,0.12109279994006387,0.1210928,3.6143802811805514e-09,2.9848019725115994e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,104,-0.48068030542544793,2736.173682049294,,-0.00017567609416717874,-0.00017567609,3.873614834925751e-12,2.2049754995346725e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,105,-0.44458288941452295,1.6499788203059058,,-0.2694476340805983,-0.26944762,9.397218170281718e-09,3.4875860767331074e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,106,-0.038501629938598736,0.7990250134026983,,-0.04818576301464847,-0.048185762,9.966831526764253e-10,2.0684183259138878e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,107,-0.12672131309556478,1.7504571127280775,,-0.07239326926328994,-0.07239327,9.165034425828722e-10,1.2660064283733403e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,108,0.08282491797052144,2.241659233499318,,0.03694804131367839,0.03694804,1.1859241783040986e-09,3.2097078387347754e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,109,0.18935522732427867,0.8078617581602229,,0.23439063108458705,0.23439063,2.335052984303587e-10,9.962228325845123e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,110,0.1149506854872466,1.3606105643357003,,0.08448463395796851,0.08448464,2.8256313400198962e-09,3.344550609553047e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,111,0.203051291435918,1.6206351884688823,,0.1252911777312163,0.12529118,5.859672663754978e-09,4.676843788894355e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,112,-0.001855070590018059,12430.306290422031,,-1.4923772163582591e-07,-1.4923772e-07,7.879757719987012e-16,5.2800040322348385e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,113,0.4843202439578515,6.224096665144418,,0.07781374069430745,0.07781374,3.5999051378743374e-09,4.6263103479584964e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,114,0.2873211617416102,4.117345706627781,,0.06978310353660686,0.06978311,2.909659319039193e-09,4.169575687491231e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,115,0.09927596821717273,8.191023721125132,,0.012120092872046526,0.012120093,3.469356937152446e-10,2.8624837893396696e-08,"coef[class,feature]/frozen_scale[feature]"
