experiment_id,source_experiment_id,sample_id,batch,row_index_in_batch,model_id,reference_method,candidate_method,top_k,rank_overlap_at_k,full_predicted_class,full_target_probability,candidate_prediction_preserved,candidate_keep_predicted_class,candidate_delete_predicted_class,candidate_keep_target_probability,candidate_delete_target_probability,candidate_probability_closeness,candidate_sufficiency_gap,candidate_absolute_sufficiency_gap,candidate_comprehensiveness_drop,reference_prediction_preserved,reference_keep_predicted_class,reference_delete_predicted_class,reference_keep_target_probability,reference_delete_target_probability,reference_probability_closeness,reference_sufficiency_gap,reference_absolute_sufficiency_gap,reference_comprehensiveness_drop,candidate_minus_reference_probability_closeness,candidate_minus_reference_absolute_sufficiency_gap,candidate_minus_reference_comprehensiveness_drop
EXP-FID-0001,EXP-XAI-0001,B2:778,2,778,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.3333333333333333,5,0.35845922990052,0,1,1,0.04349328207120223,0.036074310664293646,0.6850340521706823,0.31496594782931775,0.31496594782931775,0.32238491923622636,0,1,5,0.0014602469954575355,0.4757306427726264,0.6430010170949376,0.35699898290506243,0.35699898290506243,-0.1172714128721064,0.04203303507574463,-0.042033035075744685,0.43965633210833277
EXP-FID-0001,EXP-XAI-0001,B2:778,2,778,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.6,5,0.35845922990052,0,1,1,0.040536264255380414,0.03657728767508894,0.6820770343548604,0.31792296564513955,0.31792296564513955,0.32188194222543104,0,1,5,0.0012869676053740811,0.39438784915557196,0.6428277377048541,0.3571722622951459,0.3571722622951459,-0.035928619255051975,0.039249296650006316,-0.03924929665000637,0.357810561480483
EXP-FID-0001,EXP-XAI-0001,B2:778,2,778,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.7,5,0.35845922990052,0,1,1,0.08268685206696913,0.012775826591681343,0.7242276221664492,0.27577237783355085,0.27577237783355085,0.3456834033088386,0,1,3,0.002366355467285634,0.20098869284011817,0.6439071255667657,0.35609287443323434,0.35609287443323434,0.15747053706040182,0.08032049659968354,-0.08032049659968349,0.1882128662484368
EXP-FID-0001,EXP-XAI-0001,B6:0,6,0,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,0.0,2,0.9999999990203574,0,1,2,0.0497207388934706,0.9999999945916043,0.04972073987311321,0.9502792601268868,0.9502792601268868,4.42875314199398e-09,0,3,2,0.06481231290676365,0.9999999859715718,0.06481231388640629,0.9351876861135937,0.9351876861135937,1.3048785607594482e-08,-0.015091574013293085,0.015091574013293085,-8.620032465600502e-09
EXP-FID-0001,EXP-XAI-0001,B6:0,6,0,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.6666666666666666,2,0.9999999990203574,1,2,2,0.5019304464759504,0.9999991764982084,0.501930447455593,0.498069552544407,0.498069552544407,8.225221490576473e-07,0,3,2,0.3221088809060541,0.9999986677598499,0.32210888188569675,0.6778911181143032,0.6778911181143032,1.3312605074977668e-06,0.17982156556989626,-0.17982156556989626,-5.087383584401195e-07
EXP-FID-0001,EXP-XAI-0001,B6:0,6,0,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.4,2,0.9999999990203574,1,2,2,0.8346907499695034,0.9999714268540199,0.834690750949146,0.16530924905085398,0.16530924905085398,2.8572166337559324e-05,1,2,2,0.7088317309115786,0.9999067106649713,0.7088317318912212,0.2911682681087788,0.2911682681087788,9.328835538613411e-05,0.12585901905792485,-0.12585901905792485,-6.471618904857479e-05
EXP-FID-0001,EXP-XAI-0001,B6:0,6,0,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,2,0.9999999990203574,1,2,2,0.9989542913456702,0.9399609129230909,0.9989542923253127,0.0010457076746872573,0.0010457076746872573,0.06003908609726649,1,2,2,0.9911856543511816,0.5393217103766729,0.9911856553308241,0.008814344669175855,0.008814344669175855,0.46067828864368454,0.007768636994488598,-0.007768636994488598,-0.40063920254641805
EXP-FID-0001,EXP-XAI-0001,B6:1,6,1,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,0.0,2,0.9999997247899652,0,1,2,0.05560996871671448,0.9999980961216363,0.05561024392674929,0.9443897560732507,0.9443897560732507,1.6286683289790105e-06,0,1,2,0.052145751373815094,0.9999975045698997,0.052146026583849814,0.9478539734161502,0.9478539734161502,2.2202200655740967e-06,0.0034642173428994782,-0.0034642173428994782,-5.915517365950862e-07
EXP-FID-0001,EXP-XAI-0001,B6:1,6,1,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.3333333333333333,2,0.9999997247899652,1,2,2,0.3591763170471754,0.9999705236657037,0.3591765922572101,0.6408234077427899,0.6408234077427899,2.9201124261524214e-05,0,3,2,0.2777130552697308,0.9998548048098566,0.27771333047976554,0.7222866695202345,0.7222866695202345,0.000144919980108682,0.08146326177744456,-0.08146326177744456,-0.0001157188558471578
EXP-FID-0001,EXP-XAI-0001,B6:1,6,1,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.4,2,0.9999997247899652,1,2,2,0.7572562310219222,0.9989597926533162,0.757256506231957,0.24274349376804305,0.24274349376804305,0.001039932136648991,1,2,2,0.5640366119589632,0.9944793400309461,0.5640368871689979,0.4359631128310021,0.4359631128310021,0.00552038475901917,0.19321961906295904,-0.19321961906295904,-0.004480452622370179
EXP-FID-0001,EXP-XAI-0001,B6:1,6,1,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.7,2,0.9999997247899652,1,2,1,0.9904389468217284,0.2784789458145648,0.9904392220317632,0.009560777968236844,0.009560777968236844,0.7215207789754005,1,2,1,0.9570652418219727,0.05141873866195322,0.9570655170320075,0.042934482967992516,0.042934482967992516,0.948580986128012,0.03337370499975567,-0.03337370499975567,-0.22706020715261155
EXP-FID-0001,EXP-XAI-0001,B6:1461,6,1461,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,3,0.4349788249815387,0,1,3,0.042291666548470934,0.6807447467660805,0.6073128415669322,0.3926871584330678,0.3926871584330678,-0.24576592178454182,0,1,3,0.042291666548470934,0.6807447467660808,0.6073128415669322,0.3926871584330678,0.3926871584330678,-0.24576592178454204,0.0,0.0,2.220446049250313e-16
EXP-FID-0001,EXP-XAI-0001,B6:1461,6,1461,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.6666666666666666,3,0.4349788249815387,0,1,3,0.013920014165458365,0.8828286661361189,0.5789411891839196,0.4210588108160804,0.4210588108160804,-0.44784984115458015,0,1,3,0.00656290270695427,0.9156866540680828,0.5715840777254155,0.42841592227458447,0.42841592227458447,-0.4807078290865441,0.00735711145850404,-0.007357111458504095,0.03285798793196393
EXP-FID-0001,EXP-XAI-0001,B6:1461,6,1461,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.6,3,0.4349788249815387,0,1,3,0.004107078892967748,0.9614110304894503,0.5691282539114291,0.430871746088571,0.430871746088571,-0.5264322055079116,0,1,3,0.006270709333221161,0.8946601941264807,0.5712918843516824,0.42870811564831757,0.42870811564831757,-0.45968136914494195,-0.0021636304402533613,0.0021636304402534168,-0.06675083636296963
EXP-FID-0001,EXP-XAI-0001,B6:1461,6,1461,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,3,0.4349788249815387,0,1,3,0.005288367187765769,0.9535580664966143,0.570309542206227,0.42969045779377296,0.42969045779377296,-0.5185792415150756,0,1,3,0.03287865829932976,0.7167996269671526,0.5978998333177911,0.40210016668220894,0.40210016668220894,-0.2818208019856139,-0.02759029111156408,0.027590291111564025,-0.23675843952946174
EXP-FID-0001,EXP-XAI-0001,B6:1463,6,1463,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,3,0.4410949678358615,0,1,3,0.04304493969729686,0.6832984751827821,0.6019499718614354,0.3980500281385646,0.3980500281385646,-0.2422035073469206,0,1,3,0.04304493969729686,0.6832984751827818,0.6019499718614354,0.3980500281385646,0.3980500281385646,-0.24220350734692025,0.0,0.0,-3.3306690738754696e-16
EXP-FID-0001,EXP-XAI-0001,B6:1463,6,1463,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.6666666666666666,3,0.4410949678358615,0,1,3,0.03053211746742028,0.7384720895713572,0.5894371496315588,0.4105628503684412,0.4105628503684412,-0.29737712173549574,0,1,3,0.006973632901866511,0.914129003229318,0.565878665066005,0.43412133493399496,0.43412133493399496,-0.4730340353934565,0.02355848456555376,-0.02355848456555376,0.17565691365796077
EXP-FID-0001,EXP-XAI-0001,B6:1463,6,1463,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.8,3,0.4410949678358615,0,1,3,0.01341602334324004,0.8831531721978234,0.5723210555073786,0.42767894449262145,0.42767894449262145,-0.4420582043619619,0,1,3,0.025430622888749196,0.7278036319842276,0.5843356550528878,0.4156643449471123,0.4156643449471123,-0.2867086641483661,-0.012014599545509208,0.012014599545509153,-0.15534954021359582
EXP-FID-0001,EXP-XAI-0001,B6:1463,6,1463,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,3,0.4410949678358615,0,1,3,0.006366962620897847,0.9451006527260808,0.5652719947850364,0.43472800521496363,0.43472800521496363,-0.5040056848902192,0,1,3,0.03858986507987403,0.6919168597133234,0.5974948972440126,0.40250510275598744,0.40250510275598744,-0.2508218918774619,-0.03222290245897619,0.03222290245897619,-0.25318379301275734
EXP-FID-0001,EXP-XAI-0001,B6:1464,6,1464,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,3,0.4382051217671857,0,1,3,0.04440526454408125,0.6736222927731641,0.6062001427768956,0.3937998572231044,0.3937998572231044,-0.23541717100597842,0,1,3,0.04440526454408125,0.6736222927731641,0.6062001427768956,0.3937998572231044,0.3937998572231044,-0.23541717100597842,0.0,0.0,0.0
EXP-FID-0001,EXP-XAI-0001,B6:1464,6,1464,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.6666666666666666,3,0.4382051217671857,0,1,3,0.015555568568590177,0.8701845831710291,0.5773504468014046,0.4226495531985955,0.4226495531985955,-0.4319794614038434,0,1,3,0.007634823519463852,0.9057855517062652,0.5694297017522783,0.4305702982477218,0.4305702982477218,-0.4675804299390795,0.007920745049126321,-0.007920745049126321,0.03560096853523609
EXP-FID-0001,EXP-XAI-0001,B6:1464,6,1464,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.6,3,0.4382051217671857,0,1,3,0.004836028519825502,0.95396452774891,0.5666309067526398,0.43336909324736017,0.43336909324736017,-0.5157594059817243,0,1,3,0.025390953533939258,0.7300435333205245,0.5871858317667535,0.4128141682332464,0.4128141682332464,-0.29183841155333884,-0.020554925014113712,0.020554925014113767,-0.22392099442838548
EXP-FID-0001,EXP-XAI-0001,B6:1464,6,1464,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,3,0.4382051217671857,0,1,3,0.006407834758184161,0.9436415388109225,0.5682027129909986,0.4317972870090015,0.4317972870090015,-0.5054364170437369,0,1,3,0.03875529822825769,0.6925647524203025,0.600550176461072,0.399449823538928,0.399449823538928,-0.2543596306531168,-0.032347463470073445,0.0323474634700735,-0.2510767863906201
EXP-FID-0001,EXP-XAI-0001,B6:1539,6,1539,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,0.0,1,0.43542729126381435,1,1,1,0.6708577314550842,0.6337059811562473,0.7645695598087301,-0.23543044019126985,0.23543044019126985,-0.19827868989243297,1,1,3,0.9108355782497284,0.2234328138216558,0.524591713014086,-0.47540828698591403,0.47540828698591403,0.21199447744215855,0.23997784679464407,-0.23997784679464418,-0.4102731673345915
EXP-FID-0001,EXP-XAI-0001,B6:1539,6,1539,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.3333333333333333,1,0.43542729126381435,1,1,1,0.36439122446563993,0.7609968913436549,0.9289639332018256,0.07103606679817442,0.07103606679817442,-0.32556960007984054,1,1,3,0.8660173135130395,0.18532345058989477,0.5694099777507748,-0.4305900222492251,0.4305900222492251,0.25010384067391955,0.35955395545105073,-0.3595539554510507,-0.57567344075376
EXP-FID-0001,EXP-XAI-0001,B6:1539,6,1539,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.4,1,0.43542729126381435,0,2,1,0.13747120978657487,0.8597774231606972,0.7020439185227605,0.2979560814772395,0.2979560814772395,-0.4243501318968828,1,1,3,0.8565343435789062,0.16416762690279676,0.5788929476849081,-0.4211070523150919,0.4211070523150919,0.27125966436101756,0.12315097083785242,-0.12315097083785237,-0.6956097962579004
EXP-FID-0001,EXP-XAI-0001,B6:1539,6,1539,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.7,1,0.43542729126381435,0,2,3,0.36934984721425024,0.2182122257946132,0.9339225559504358,0.06607744404956412,0.06607744404956412,0.21721506546920116,1,1,3,0.8739172021390855,0.08672908373069411,0.5615100891247289,-0.43848991087527117,0.43848991087527117,0.34869820753312025,0.37241246682570694,-0.37241246682570706,-0.1314831420639191
EXP-FID-0001,EXP-XAI-0001,B6:1562,6,1562,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,1,0.42481555434259366,1,1,1,0.6701391951997573,0.629827207384107,0.7546763591428364,-0.24532364085716363,0.24532364085716363,-0.20501165304151336,1,1,1,0.6701391951997573,0.6298272073841072,0.7546763591428364,-0.24532364085716363,0.24532364085716363,-0.2050116530415136,0.0,0.0,2.220446049250313e-16
EXP-FID-0001,EXP-XAI-0001,B6:1562,6,1562,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,0.3333333333333333,1,0.42481555434259366,1,1,1,0.3608175499248354,0.7621502993576432,0.9360019955822417,0.06399800441775827,0.06399800441775827,-0.33733474501504956,1,1,3,0.8643647084529344,0.18840436990854673,0.5604508458896592,-0.4395491541103408,0.4395491541103408,0.23641118443404693,0.3755511496925825,-0.3755511496925825,-0.5737459294490965
EXP-FID-0001,EXP-XAI-0001,B6:1562,6,1562,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.4,1,0.42481555434259366,0,2,1,0.13412798091530245,0.8620361315307213,0.7093124265727088,0.29068757342729123,0.29068757342729123,-0.4372205771881277,1,1,3,0.8521868608758695,0.17239646767592237,0.5726286934667242,-0.4273713065332758,0.4273713065332758,0.2524190866666713,0.13668373310598458,-0.13668373310598458,-0.689639663854799
EXP-FID-0001,EXP-XAI-0001,B6:1562,6,1562,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.8,1,0.42481555434259366,0,2,3,0.3591206559087255,0.22935108240983845,0.9343051015661319,0.06569489843386817,0.06569489843386817,0.1954644719327552,1,1,3,0.7955626042092986,0.0702954728999118,0.6292529501332951,-0.3707470498667049,0.3707470498667049,0.3545200814426819,0.3050521514328368,-0.30505215143283676,-0.15905560950992667
EXP-FID-0001,EXP-XAI-0001,B6:23,6,23,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,0.0,1,0.999999794828292,1,1,1,0.9940370410259147,0.9999922541676348,0.9940372461976227,0.0059627538023773186,0.0059627538023773186,7.540660657223697e-06,1,1,1,0.9941465505867215,0.999991021209622,0.9941467557584295,0.005853244241570521,0.005853244241570521,8.773618670021577e-06,-0.00010950956080679752,0.00010950956080679752,-1.23295801279788e-06
EXP-FID-0001,EXP-XAI-0001,B6:23,6,23,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,1.0,1,0.999999794828292,1,1,1,0.9999935388086154,0.9906553401992423,0.9999937439803234,6.256019676631475e-06,6.256019676631475e-06,0.009344454629049759,1,1,1,0.9999935388086154,0.9906553401992423,0.9999937439803234,6.256019676631475e-06,6.256019676631475e-06,0.009344454629049759,0.0,0.0,0.0
EXP-FID-0001,EXP-XAI-0001,B6:23,6,23,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.6,1,0.999999794828292,1,1,1,0.9999972154357666,0.9283437635400953,0.9999974206074745,2.5793925254591343e-06,2.5793925254591343e-06,0.07165603128819675,1,1,2,0.9999080143079168,0.3277761776690016,0.9999082194796247,9.178052037528417e-05,9.178052037528417e-05,0.6722236171592905,8.920112784982503e-05,-8.920112784982503e-05,-0.6005675858710937
EXP-FID-0001,EXP-XAI-0001,B6:23,6,23,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.5,1,0.999999794828292,1,1,1,0.9999993730467058,0.7942975992707051,0.9999995782184138,4.21781586212866e-07,4.21781586212866e-07,0.20570219555758695,1,1,2,0.9999990988984175,0.002514032129185243,0.9999993040701255,6.959298745057296e-07,6.959298745057296e-07,0.9974857626991068,2.7414828829286364e-07,-2.7414828829286364e-07,-0.7917835671415199
EXP-FID-0001,EXP-XAI-0001,B6:24,6,24,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,0.0,1,0.9999405957672404,1,1,1,0.9921631283019324,0.9979663407463911,0.9922225325346921,0.007777467465307941,0.007777467465307941,0.001974255020849247,1,1,1,0.9922092211288105,0.9977452533903458,0.9922686253615701,0.007731374638429878,0.007731374638429878,0.00219534237689456,-4.60928268780636e-05,4.60928268780636e-05,-0.00022108735604531304
EXP-FID-0001,EXP-XAI-0001,B6:24,6,24,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,1.0,1,0.9999405957672404,1,1,2,0.9999848688870577,0.4196064682470386,0.9999557268801826,-4.427311981736182e-05,4.427311981736182e-05,0.5803341275202017,1,1,2,0.9999848688870577,0.4196064682470391,0.9999557268801826,-4.427311981736182e-05,4.427311981736182e-05,0.5803341275202012,0.0,0.0,5.551115123125783e-16
EXP-FID-0001,EXP-XAI-0001,B6:24,6,24,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.8,1,0.9999405957672404,1,1,2,0.9999988180102524,0.08101251585562552,0.999941777756988,-5.822224301199608e-05,5.822224301199608e-05,0.9189280799116148,1,1,2,0.9999971753906455,0.07698421744867065,0.9999434203765949,-5.657962340510636e-05,5.657962340510636e-05,0.9229563783185697,-1.642619606889717e-06,1.642619606889717e-06,-0.004028298406954844
EXP-FID-0001,EXP-XAI-0001,B6:24,6,24,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,1,0.9999405957672404,1,1,2,0.9999996510925003,0.028324058952227518,0.99994094467474,-5.9055325259960156e-05,5.9055325259960156e-05,0.9716165368150128,1,1,2,0.9999993099912465,0.0012608113207451222,0.9999412857759938,-5.871422400616222e-05,5.871422400616222e-05,0.9986797844464953,-3.4110125379793743e-07,3.4110125379793743e-07,-0.02706324763148249
EXP-FID-0001,EXP-XAI-0001,B6:387,6,387,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,1,0.952829000765461,1,1,1,0.9247355123558259,0.8812673787253498,0.9719065115903649,0.028093488409635103,0.028093488409635103,0.07156162204011118,1,1,1,0.9247355123558259,0.88126737872535,0.9719065115903649,0.028093488409635103,0.028093488409635103,0.07156162204011096,0.0,0.0,2.220446049250313e-16
EXP-FID-0001,EXP-XAI-0001,B6:387,6,387,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,1.0,1,0.952829000765461,1,1,1,0.9828989346742752,0.5713200863167976,0.9699300660911857,-0.030069933908814295,0.030069933908814295,0.3815089144486633,1,1,1,0.9828989346742752,0.5713200863167976,0.9699300660911857,-0.030069933908814295,0.030069933908814295,0.3815089144486633,0.0,0.0,0.0
EXP-FID-0001,EXP-XAI-0001,B6:387,6,387,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,1.0,1,0.952829000765461,1,1,1,0.9768452485036476,0.6995478664008017,0.9759837522618133,-0.02401624773818667,0.02401624773818667,0.25328113436465927,1,1,1,0.9768452485036476,0.699547866400802,0.9759837522618133,-0.02401624773818667,0.02401624773818667,0.25328113436465893,0.0,0.0,3.3306690738754696e-16
EXP-FID-0001,EXP-XAI-0001,B6:387,6,387,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,1,0.952829000765461,1,1,1,0.9784987297212844,0.6910039461073753,0.9743302710441766,-0.025669728955823423,0.025669728955823423,0.2618250546580857,1,1,1,0.9783567540036697,0.6726295815725704,0.9744722467617912,-0.025527753238208772,0.025527753238208772,0.2801994191928906,-0.00014197571761465078,0.00014197571761465078,-0.0183743645348049
EXP-FID-0001,EXP-XAI-0001,B6:388,6,388,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,1,0.9327496602453603,1,1,1,0.9247091769576598,0.8215972750295846,0.9919595167122994,0.008040483287700573,0.008040483287700573,0.11115238521577575,1,1,1,0.9247091769576598,0.8215972750295846,0.9919595167122994,0.008040483287700573,0.008040483287700573,0.11115238521577575,0.0,0.0,0.0
EXP-FID-0001,EXP-XAI-0001,B6:388,6,388,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,1.0,1,0.9327496602453603,1,1,3,0.9864074188247953,0.41290049999119927,0.946342241420565,-0.053657758579435,0.053657758579435,0.5198491602541611,1,1,3,0.9864074188247953,0.41290049999119954,0.946342241420565,-0.053657758579435,0.053657758579435,0.5198491602541608,0.0,0.0,2.220446049250313e-16
EXP-FID-0001,EXP-XAI-0001,B6:388,6,388,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.8,1,0.9327496602453603,1,1,3,0.9945952601045472,0.1949884440428657,0.9381544001408131,-0.06184559985918692,0.06184559985918692,0.7377612162024947,1,1,3,0.9937881596991179,0.18926848552863107,0.9389615005462424,-0.06103849945375761,0.06103849945375761,0.7434811747167293,-0.0008071004054293063,0.0008071004054293063,-0.005719958514234569
EXP-FID-0001,EXP-XAI-0001,B6:388,6,388,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,1,0.9327496602453603,1,1,3,0.9839206896318903,0.4730486726130947,0.94882897061347,-0.051171029386529954,0.051171029386529954,0.45970098763226563,1,1,3,0.9953551667768765,0.21136728996206652,0.9373944934684838,-0.0626055065315162,0.0626055065315162,0.7213823702832938,0.011434477144986244,-0.011434477144986244,-0.26168138265102814
EXP-FID-0001,EXP-XAI-0001,B6:389,6,389,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,1,0.9216476197507026,1,1,1,0.92669221769234,0.8074227104891789,0.9949554020583626,-0.005044597941637363,0.005044597941637363,0.11422490926152373,1,1,1,0.92669221769234,0.8074227104891787,0.9949554020583626,-0.005044597941637363,0.005044597941637363,0.11422490926152395,0.0,0.0,-2.220446049250313e-16
EXP-FID-0001,EXP-XAI-0001,B6:389,6,389,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,1.0,1,0.9216476197507026,1,1,3,0.9833257921028672,0.4295358733488346,0.9383218276478354,-0.06167817235216455,0.06167817235216455,0.49211174640186806,1,1,3,0.9833257921028672,0.4295358733488337,0.9383218276478354,-0.06167817235216455,0.06167817235216455,0.49211174640186894,0.0,0.0,-8.881784197001252e-16
EXP-FID-0001,EXP-XAI-0001,B6:389,6,389,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.8,1,0.9216476197507026,1,1,3,0.992933096116714,0.21608565301179028,0.9287145236339887,-0.07128547636601135,0.07128547636601135,0.7055619667389124,1,1,3,0.9917598623306569,0.21361415202418868,0.9298877574200457,-0.0701122425799543,0.0701122425799543,0.708033467726514,-0.0011732337860570485,0.0011732337860570485,-0.002471500987601627
EXP-FID-0001,EXP-XAI-0001,B6:389,6,389,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.7,1,0.9216476197507026,1,1,3,0.989771221937627,0.3073984760349614,0.9318763978130756,-0.06812360218692437,0.06812360218692437,0.6142491437157412,1,1,3,0.9937622427330348,0.21255315931958266,0.9278853770176678,-0.07211462298233218,0.07211462298233218,0.70909446043112,0.003991020795407807,-0.003991020795407807,-0.09484531671537877
EXP-FID-0001,EXP-XAI-0001,B6:390,6,390,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,1,1.0,1,0.8488606346246179,1,1,1,0.9066556908858799,0.7088859305309456,0.942204943738738,-0.05779505626126202,0.05779505626126202,0.1399747040936723,1,1,1,0.9066556908858799,0.7088859305309456,0.942204943738738,-0.05779505626126202,0.05779505626126202,0.1399747040936723,0.0,0.0,0.0
EXP-FID-0001,EXP-XAI-0001,B6:390,6,390,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,3,1.0,1,0.8488606346246179,1,1,3,0.9748926077371626,0.36067753547663084,0.8739680268874553,-0.12603197311254466,0.12603197311254466,0.4881830991479871,1,1,3,0.9748926077371626,0.36067753547663084,0.8739680268874553,-0.12603197311254466,0.12603197311254466,0.4881830991479871,0.0,0.0,0.0
EXP-FID-0001,EXP-XAI-0001,B6:390,6,390,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,5,0.8,1,0.8488606346246179,1,1,3,0.9889642932403314,0.176537196734091,0.8598963413842865,-0.1401036586157135,0.1401036586157135,0.672323437890527,1,1,3,0.9865983730818269,0.170161659638804,0.8622622615427911,-0.13773773845720894,0.13773773845720894,0.6786989749858139,-0.002365920158504564,0.002365920158504564,-0.006375537095286932
EXP-FID-0001,EXP-XAI-0001,B6:390,6,390,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,INTRINSIC_COEFFICIENT,10,0.6,1,0.8488606346246179,1,1,3,0.9692408427443422,0.4212361805247308,0.8796197918802757,-0.12038020811972427,0.12038020811972427,0.42762445409988714,1,1,3,0.9909860400836081,0.18537285570391268,0.8578745945410098,-0.14212540545899022,0.14212540545899022,0.6634877789207052,0.021745197339265943,-0.021745197339265943,-0.23586332482081807
