experiment_id,source_experiment_id,model_id,batch,sample_id,true_class,original_predicted_class,correct,category,method,evaluation_label,k,selected_features,original_target_score,deleted_target_score,target_score_drop,deleted_predicted_class,class_flip,retained_target_score,target_score_retained_ratio,retained_predicted_class,random_target_score_drop_mean,selected_minus_random,perturbation_standardized_l2,features_altered,reference_source,unit,measurement_type
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:23,1,1,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[108, 100, 101, 109, 66, 107, 37, 52, 53, 60]",0.999999794828292,0.7942975992707051,0.20570219555758695,1,False,0.9999993730467058,0.9999995782183273,1,2.2890643101206957e-05,0.20567930491448574,14.647346064985179,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:23,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[100],0.999999794828292,0.999991021209622,8.773618670021577e-06,1,False,0.9941465505867215,0.9941467545575091,1,1.8050670561968e-07,8.593111964401897e-06,5.708503649705066,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:23,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[100, 108, 101]",0.999999794828292,0.9906553401992423,0.009344454629049759,1,False,0.9999935388086154,0.9999937439790398,1,1.1593152634955158e-06,0.009343295313786264,10.252841748036467,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:23,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[100, 108, 101, 10, 2]",0.999999794828292,0.3277761776690012,0.6722236171592908,2,True,0.9999080143079168,0.999908219460794,1,1.0798996475121688e-06,0.6722225372596433,11.65289806751346,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:23,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[100, 108, 101, 10, 2, 109, 107, 105, 106, 97]",0.999999794828292,0.0025140321291852456,0.9974857626991068,2,True,0.9999990988984175,0.9999993040699827,1,4.902719365799483e-06,0.997480859979741,13.588438685010507,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,1,[108],0.9999405957672404,0.9979663407463911,0.001974255020849247,1,False,0.9921631283019324,0.9922220704927572,1,0.00012849773592554052,0.0018457572849237065,4.8191929862836265,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,3,"[108, 100, 101]",0.9999405957672404,0.4196064682470386,0.5803341275202017,2,True,0.9999848688870577,1.0000442757499843,1,7.985711341157442e-05,0.5802542704067901,9.340946265266275,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,5,"[108, 100, 101, 109, 107]",0.9999405957672404,0.08101251585562566,0.9189280799116147,2,True,0.9999988180102524,1.000058225701865,1,0.00023966141475108746,0.9186884184968637,11.011004186601665,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[108, 100, 101, 109, 107, 52, 53, 60, 37, 44]",0.9999405957672404,0.02832405895222733,0.971616536815013,2,True,0.9999996510925003,1.0000590588336047,1,0.002698096218223452,0.9689184405967896,12.822741019031795,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[100],0.9999405957672404,0.9977452533903458,0.00219534237689456,1,False,0.9922092211288105,0.992268166057907,1,6.119183784929113e-05,0.002134150539045269,5.244134493412625,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[100, 108, 101]",0.9999405957672404,0.4196064682470386,0.5803341275202017,2,True,0.9999848688870577,1.0000442757499843,1,3.6865747348309906e-05,0.5802972617728535,9.340946265266275,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[100, 108, 101, 109, 10]",0.9999405957672404,0.07698421744867052,0.9229563783185698,2,True,0.9999971753906455,1.000056582984674,1,6.087403316663946e-05,0.9228955042854031,10.78946275695927,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:24,1,1,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[100, 108, 101, 109, 10, 107, 105, 97, 2, 44]",0.9999405957672404,0.0012608113207451155,0.9986797844464953,2,True,0.9999993099912465,1.0000587177120868,1,0.00023348177907495845,0.9984463026674203,11.432952442150675,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,1,[101],0.952829000765461,0.8812673787253498,0.07156162204011118,1,False,0.9247355123558259,0.970515708078715,1,0.00039074330765094257,0.07117087873246024,1.7199628258697783,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,3,"[101, 108, 100]",0.952829000765461,0.5713200863167979,0.3815089144486631,1,False,0.9828989346742752,1.0315585838431214,1,0.006333023248628881,0.3751758912000342,2.362960775276278,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,5,"[101, 108, 100, 25, 109]",0.952829000765461,0.699547866400802,0.25328113436465893,1,False,0.9768452485036476,1.0252052023174074,1,0.0024795759170897305,0.2508015584475692,2.9225232857040333,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[101, 108, 100, 25, 109, 107, 105, 42, 112, 34]",0.952829000765461,0.6910039461073756,0.26182505465808537,1,False,0.9784987297212844,1.026940541204352,1,0.01958202745848403,0.24224302719960134,3.4032689617259444,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[101],0.952829000765461,0.8812673787253498,0.07156162204011118,1,False,0.9247355123558259,0.970515708078715,1,0.003384212611965831,0.06817740942814535,1.7199628258697783,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[101, 108, 100]",0.952829000765461,0.5713200863167979,0.3815089144486631,1,False,0.9828989346742752,1.0315585838431214,1,0.009540129315483644,0.37196878513317944,2.362960775276278,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[101, 108, 100, 109, 25]",0.952829000765461,0.699547866400802,0.25328113436465893,1,False,0.9768452485036476,1.0252052023174074,1,0.014036640976552701,0.23924449338810624,2.9225232857040333,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:387,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[101, 108, 100, 109, 25, 107, 10, 17, 89, 90]",0.952829000765461,0.6726295815725704,0.2801994191928906,1,False,0.9783567540036697,1.0267915368000984,1,0.019985770705624316,0.2602136484872663,3.3493350542606763,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,1,[108],0.9327496602453603,0.8215972750295844,0.11115238521577597,1,False,0.9247091769576598,0.9913798057180899,1,0.0029160981145762155,0.10823628710119976,1.3204668789897411,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,3,"[108, 100, 101]",0.9327496602453603,0.41290049999120015,0.5198491602541602,3,True,0.9864074188247953,1.0575264305808703,1,0.001166711260393231,0.5186824489937669,2.5204743248808583,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,5,"[108, 100, 101, 109, 107]",0.9327496602453603,0.19498844404286597,0.7377612162024944,3,True,0.9945952601045472,1.0663046072221762,1,0.016718557913847968,0.7210426582886463,3.122351233689902,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[108, 100, 101, 109, 107, 42, 25, 34, 32, 105]",0.9327496602453603,0.4730486726130964,0.4597009876322639,3,True,0.9839206896318903,1.0548604106412318,1,0.01727068317943665,0.44243030445282727,3.802279848872526,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[108],0.9327496602453603,0.8215972750295844,0.11115238521577597,1,False,0.9247091769576598,0.9913798057180899,1,0.0035366876850472053,0.10761569753072876,1.3204668789897411,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[108, 101, 100]",0.9327496602453603,0.41290049999120015,0.5198491602541602,3,True,0.9864074188247953,1.0575264305808703,1,0.006047494494764971,0.5138016657593952,2.5204743248808583,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[108, 101, 100, 109, 90]",0.9327496602453603,0.18926848552863107,0.7434811747167293,3,True,0.9937881596991179,1.0654393156655788,1,0.011468295496665327,0.732012879220064,3.1486919891368186,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:388,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[108, 101, 100, 109, 90, 25, 107, 26, 40, 82]",0.9327496602453603,0.21136728996206636,0.721382370283294,3,True,0.9953551667768763,1.0671193024235972,1,0.0012983118470706434,0.7200840584362234,3.704611049765457,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,1,[101],0.9216476197507023,0.8074227104891787,0.11422490926152362,1,False,0.92669221769234,1.0054734562684622,1,0.006163752280809591,0.10806115698071403,1.770652424047338,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,3,"[101, 108, 100]",0.9216476197507023,0.4295358733488337,0.4921117464018686,3,True,0.9833257921028672,1.06692164231797,1,0.00012524273529300004,0.4919865036665756,2.3963232520723166,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,5,"[101, 108, 100, 107, 109]",0.9216476197507023,0.2160856530117897,0.7055619667389126,3,True,0.992933096116714,1.0773456957283671,1,0.018300803767862153,0.6872611629710504,2.931710380658194,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[101, 108, 100, 107, 109, 42, 25, 34, 105, 26]",0.9216476197507023,0.3073984760349606,0.6142491437157417,3,True,0.989771221937627,1.0739150199350067,1,0.019732768323146212,0.5945163753925955,3.4045697297580046,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[101],0.9216476197507023,0.8074227104891787,0.11422490926152362,1,False,0.92669221769234,1.0054734562684622,1,0.008667788203593948,0.10555712105792968,1.770652424047338,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[101, 108, 100]",0.9216476197507023,0.4295358733488337,0.4921117464018686,3,True,0.9833257921028672,1.06692164231797,1,-0.00021361100671191864,0.4923253574085805,2.3963232520723166,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[101, 108, 100, 109, 90]",0.9216476197507023,0.21361415202418868,0.7080334677265137,3,True,0.9917598623306569,1.0760727213714494,1,0.005462726856224047,0.7025707408702896,2.9402768681875613,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:389,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[101, 108, 100, 109, 90, 107, 25, 26, 82, 50]",0.9216476197507023,0.21255315931958263,0.7090944604311197,3,True,0.9937622427330348,1.0782453309018896,1,0.011554709727834496,0.6975397507032852,3.5407009989951166,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,1,[108],0.8488606346246175,0.7088859305309457,0.13997470409367174,1,False,0.9066556908858799,1.0680854476033284,1,0.004420216408502217,0.13555448768516953,0.9946434150197337,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,3,"[108, 101, 100]",0.8488606346246175,0.360677535476631,0.48818309914798647,3,True,0.9748926077371626,1.148471925745831,1,0.0015474502246976848,0.48663564892328875,1.945810312300434,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,5,"[108, 101, 100, 107, 109]",0.8488606346246175,0.176537196734091,0.6723234378905265,3,True,0.9889642932403314,1.1650490703667398,1,0.00680848238188179,0.6655149555086447,2.5286646781277,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[108, 101, 100, 107, 109, 42, 25, 34, 32, 105]",0.8488606346246175,0.42123618052473105,0.4276244540998864,3,True,0.9692408427443422,1.1418138657978398,1,0.018697001526196123,0.4089274525736903,3.3062632372133782,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[108],0.8488606346246175,0.7088859305309457,0.13997470409367174,1,False,0.9066556908858799,1.0680854476033284,1,-0.0015403614087477222,0.14151506550241946,0.9946434150197337,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[108, 101, 100]",0.8488606346246175,0.360677535476631,0.48818309914798647,3,True,0.9748926077371626,1.148471925745831,1,-0.00187831643681264,0.4900614155847991,1.945810312300434,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[108, 101, 100, 90, 107]",0.8488606346246175,0.17016165963880392,0.6786989749858136,3,True,0.9865983730818269,1.1622618988782767,1,0.0165112123652621,0.6621877626205515,2.5382380305737664,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:390,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[108, 101, 100, 90, 107, 25, 109, 26, 40, 82]",0.8488606346246175,0.1853728557039127,0.6634877789207048,3,True,0.9909860400836081,1.1674307885909225,1,0.0146311996320258,0.648856579288679,3.2390391631881554,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,1,[108],0.7990090070265624,0.6484096683308088,0.1505993386957536,1,False,0.9015516447726734,1.1283372738534123,1,0.010287752615334505,0.14031158608041908,0.9134800440539751,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,3,"[108, 101, 100]",0.7990090070265624,0.32060674593512206,0.47840226109144035,3,True,0.9708973037047386,1.2151268573527632,1,0.002392075443291101,0.47601018564814923,1.8087375977903415,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,5,"[108, 101, 100, 107, 42]",0.7990090070265624,0.2357218318523757,0.5632871751741867,3,True,0.9751632245050351,1.2204658720106476,1,0.009708272871428317,0.5535789023027584,2.2998508384423135,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[108, 101, 100, 107, 42, 109, 34, 25, 32, 37]",0.7990090070265624,0.495551030403745,0.3034579766228174,3,True,0.932126595947365,1.1666033646055973,1,0.041887660087669906,0.2615703165351475,3.3080726164503615,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[108],0.7990090070265624,0.6484096683308088,0.1505993386957536,1,False,0.9015516447726734,1.1283372738534123,1,0.005131206295591402,0.14546813240016218,0.9134800440539751,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[108, 101, 100]",0.7990090070265624,0.32060674593512206,0.47840226109144035,3,True,0.9708973037047386,1.2151268573527632,1,0.005339966939800386,0.47306229415164,1.8087375977903415,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[108, 101, 100, 90, 25]",0.7990090070265624,0.3719159520674471,0.4270930549591153,3,True,0.9638873118046857,1.2063534995577867,1,-0.004431002749249343,0.43152405770836466,2.2360662141149295,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:391,3,1,False,MISCLASSIFIED,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[108, 101, 100, 90, 25, 107, 109, 26, 37, 81]",0.7990090070265624,0.14513340907143557,0.6538755979551268,3,True,0.9860091909022941,1.2340401450186844,1,0.02421013632679188,0.6296654616283349,3.095883702017101,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,1,[34],0.5062630276208412,0.552954538379412,-0.04669151075857081,3,False,0.1104727386474675,0.21821213997519992,1,0.012713301018001532,-0.05940481177657234,1.3611286535076002,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,3,"[34, 33, 25]",0.5062630276208412,0.7859529768946515,-0.2796899492738103,3,False,0.04024670593115947,0.07949762027912038,1,0.015440737181641542,-0.2951306864554518,1.7562542922094424,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,5,"[34, 33, 25, 42, 41]",0.5062630276208412,0.8250265058874663,-0.3187634782666251,3,False,0.02622892488966966,0.051808888776514524,1,0.021754359281962173,-0.3405178375485873,2.417360819559767,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,INTRINSIC_COEFFICIENT,LOCAL_FIDELITY,10,"[34, 33, 25, 42, 41, 89, 40, 50, 90, 46]",0.5062630276208412,0.879601726780842,-0.37333869916000084,3,False,0.01902997072647277,0.037589098330769295,1,0.06473639074663773,-0.43807508990663857,3.32548032483444,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,1,[50],0.5062630276208412,0.34778308136489555,0.15847994625594564,1,True,0.19180183120191036,0.3788580653485084,1,0.015050572728105803,0.14342937352783983,1.1191951548600234,1,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,3,"[50, 25, 89]",0.5062630276208412,0.6396391211522915,-0.1333760935314503,3,False,0.05898171973245997,0.11650410263937648,1,0.035688182472486916,-0.16906427600393722,1.3750213169662473,3,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,5,"[50, 25, 89, 40, 58]",0.5062630276208412,0.35835306701080205,0.14790996061003914,3,False,0.13988899249678363,0.27631682517719147,1,-0.0025036062401196935,0.15041356685015883,1.9948687397254934,5,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
EXP-XAI-FIDELITY-001,EXP-XAI-0001,MODEL-C1,6,B6:488,3,3,True,CORRECT_REPRESENTATIVE,SINGLE_FEATURE_ABLATION_LOCAL,ABLATION_CONSISTENCY,10,"[50, 25, 89, 40, 58, 122, 90, 106, 33, 81]",0.5062630276208412,0.5368219822313464,-0.030558954610505173,3,False,0.0908460815309293,0.1794444321914166,1,0.07187868977946922,-0.1024376443899744,3.214114215274407,10,BATCH_1_SAVED_SCALER_MEAN,probability,EXECUTED
