experiment_id,model_id,method,center_sample_id,neighbor_sample_id,batch,true_class,predicted_class,category,input_distance,model_output_distance,explanation_distance,spearman,kendall_tau_b,jaccard_at_5,jaccard_at_10,jaccard_at_20,cosine_similarity,sign_agreement,top_k_sign_agreement,sign_flip_frequency,neighbor_count_requested,unit,status
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B10:9,B10:2287,10,3,3,CORRECT_REPRESENTATIVE,0.669819475303139,0.49071355208301315,0.3702076535234702,0.6572971983153268,0.5022145669291339,0.1111111111111111,0.17647058823529413,0.3333333333333333,0.5586681964937245,0.59375,0.7333333333333333,0.40625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:0,B2:1,2,1,1,CORRECT_REPRESENTATIVE,0.27957083161161317,0.057304846807500094,0.11765726975919615,0.8797438655923822,0.7721456692913387,0.6666666666666666,0.5384615384615384,0.6,0.9490348472999189,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,B2:1,2,1,1,CORRECT_REPRESENTATIVE,0.27957083161161317,0.057304846807500094,0.24222098286265803,0.5536360098882989,0.42790354330708663,0.6666666666666666,0.5384615384615384,0.48148148148148145,0.8530879910367352,0.8828125,0.9629629629629629,0.1171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:1,B2:0,2,1,1,CORRECT_REPRESENTATIVE,0.27957083161161317,0.057304846807500094,0.11765726975919615,0.8797438655923822,0.7721456692913387,0.6666666666666666,0.5384615384615384,0.6,0.9490348472999189,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,B2:0,2,1,1,CORRECT_REPRESENTATIVE,0.27957083161161317,0.057304846807500094,0.24222098286265803,0.5536360098882989,0.42790354330708663,0.6666666666666666,0.5384615384615384,0.48148148148148145,0.8530879910367352,0.8828125,0.9629629629629629,0.1171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:121,B2:149,2,2,1,MISCLASSIFIED,0.030285297954394372,0.13634626754852272,0.013266097817343357,0.9988326313861928,0.9781003937007875,1.0,1.0,0.9047619047619048,0.9991770615355599,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:121,B2:135,2,2,1,MISCLASSIFIED,0.049065423613603,0.10250905419516732,0.020966840600407752,0.9982260574986266,0.9751476377952757,0.6666666666666666,0.8181818181818182,1.0,0.997146898487562,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:121,B2:165,2,2,1,MISCLASSIFIED,0.11074849503981984,0.08951686593338308,0.045771562951931924,0.9906724958798754,0.9355314960629922,0.6666666666666666,0.8181818181818182,0.7391304347826086,0.9926466027548897,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,B2:149,2,2,1,MISCLASSIFIED,0.030285297954394372,0.13634626754852272,0.04231677110110896,0.9966066196667276,0.9579232283464568,1.0,0.8181818181818182,0.7391304347826086,0.9949022666346916,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,B2:135,2,2,1,MISCLASSIFIED,0.049065423613603,0.10250905419516732,0.03260876675420807,0.997356253433437,0.9640748031496065,1.0,0.6666666666666666,0.7391304347826086,0.9969726658176984,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,B2:165,2,2,1,MISCLASSIFIED,0.11074849503981984,0.08951686593338308,0.03543548284016771,0.9935336934627357,0.9429133858267718,1.0,0.8181818181818182,0.8181818181818182,0.9960060453739921,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:122,B2:149,2,2,1,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",0.2036916486030221,0.017953951523967566,0.07698646879351176,0.9468275041201244,0.8481791338582679,1.0,0.8181818181818182,0.7391304347826086,0.9790912536302778,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:122,B2:121,2,2,1,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",0.21072172856339352,0.14274732179933916,0.07542645485054333,0.944504211682842,0.8425196850393701,1.0,0.8181818181818182,0.7391304347826086,0.9812353980706219,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:122,B2:135,2,2,1,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",0.2236573742773834,0.04206194258502502,0.08379673817364765,0.9379806811939206,0.8353838582677167,0.6666666666666666,0.8181818181818182,0.7391304347826086,0.9806650529614761,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:122,B2:149,2,2,1,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",0.2036916486030221,0.017953951523967566,0.07502139641078315,0.9634396172862114,0.8521161417322837,1.0,0.6666666666666666,0.6666666666666666,0.9869733621968043,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:122,B2:121,2,2,1,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",0.21072172856339352,0.14274732179933916,0.10234410862209015,0.9584153543307087,0.8336614173228348,1.0,0.5384615384615384,0.6,0.9761259135092575,0.984375,1.0,0.015625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:122,B2:135,2,2,1,"MISCLASSIFIED,NEAR_DECISION_BOUNDARY",0.2236573742773834,0.04206194258502502,0.08714080175929953,0.9596857260574985,0.8425196850393701,1.0,0.6666666666666666,0.6666666666666666,0.9836174875438061,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:135,B2:121,2,2,1,MISCLASSIFIED,0.049065423613603,0.10250905419516732,0.020966840600407752,0.9982260574986266,0.9751476377952757,0.6666666666666666,0.8181818181818182,1.0,0.997146898487562,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:135,B2:149,2,2,1,MISCLASSIFIED,0.056512691862563726,0.03383721335335538,0.018894699983998522,0.9982775590551182,0.9758858267716537,0.6666666666666666,0.8181818181818182,0.9047619047619048,0.9968045518170663,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:135,B2:165,2,2,1,MISCLASSIFIED,0.0820127852134135,0.017155594129400886,0.030628236111357465,0.9946610053103826,0.9490649606299215,1.0,0.8181818181818182,0.7391304347826086,0.9972051698760719,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,B2:121,2,2,1,MISCLASSIFIED,0.049065423613603,0.10250905419516732,0.03260876675420807,0.997356253433437,0.9640748031496065,1.0,0.6666666666666666,0.7391304347826086,0.9969726658176984,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,B2:149,2,2,1,MISCLASSIFIED,0.056512691862563726,0.03383721335335538,0.01726447533616877,0.9980028840871634,0.9756397637795278,1.0,0.8181818181818182,1.0,0.9990906575425895,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:135,B2:165,2,2,1,MISCLASSIFIED,0.0820127852134135,0.017155594129400886,0.03215628896699897,0.9951187969236402,0.9463582677165356,1.0,0.8181818181818182,0.8181818181818182,0.9975200365439212,0.984375,1.0,0.015625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:149,B2:121,2,2,1,MISCLASSIFIED,0.030285297954394372,0.13634626754852272,0.013266097817343357,0.9988326313861928,0.9781003937007875,1.0,1.0,0.9047619047619048,0.9991770615355599,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:149,B2:135,2,2,1,MISCLASSIFIED,0.056512691862563726,0.03383721335335538,0.018894699983998522,0.9982775590551182,0.9758858267716537,0.6666666666666666,0.8181818181818182,0.9047619047619048,0.9968045518170663,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:149,B2:165,2,2,1,MISCLASSIFIED,0.12207502266847903,0.05055046337574233,0.04747637766615494,0.9897397454678631,0.9279035433070868,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.992506272433155,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:149,B2:121,2,2,1,MISCLASSIFIED,0.030285297954394372,0.13634626754852272,0.04231677110110896,0.9966066196667276,0.9579232283464568,1.0,0.8181818181818182,0.7391304347826086,0.9949022666346916,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:149,B2:135,2,2,1,MISCLASSIFIED,0.056512691862563726,0.03383721335335538,0.01726447533616877,0.9980028840871634,0.9756397637795278,1.0,0.8181818181818182,1.0,0.9990906575425895,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:149,B2:165,2,2,1,MISCLASSIFIED,0.12207502266847903,0.05055046337574233,0.04737797858019924,0.9906724958798754,0.925442913385827,1.0,0.8181818181818182,0.8181818181818182,0.9946259411736188,0.984375,1.0,0.015625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:165,B2:135,2,2,1,MISCLASSIFIED,0.0820127852134135,0.017155594129400886,0.030628236111357465,0.9946610053103826,0.9490649606299215,1.0,0.8181818181818182,0.7391304347826086,0.9972051698760719,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:165,B2:121,2,2,1,MISCLASSIFIED,0.11074849503981984,0.08951686593338308,0.045771562951931924,0.9906724958798754,0.9355314960629922,0.6666666666666666,0.8181818181818182,0.7391304347826086,0.9926466027548897,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:165,B2:149,2,2,1,MISCLASSIFIED,0.12207502266847903,0.05055046337574233,0.04747637766615494,0.9897397454678631,0.9279035433070868,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.992506272433155,1.0,1.0,0.0,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,B2:135,2,2,1,MISCLASSIFIED,0.0820127852134135,0.017155594129400886,0.03215628896699897,0.9951187969236402,0.9463582677165356,1.0,0.8181818181818182,0.8181818181818182,0.9975200365439212,0.984375,1.0,0.015625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,B2:121,2,2,1,MISCLASSIFIED,0.11074849503981984,0.08951686593338308,0.03543548284016771,0.9935336934627357,0.9429133858267718,1.0,0.8181818181818182,0.8181818181818182,0.9960060453739921,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:165,B2:149,2,2,1,MISCLASSIFIED,0.12207502266847903,0.05055046337574233,0.04737797858019924,0.9906724958798754,0.925442913385827,1.0,0.8181818181818182,0.8181818181818182,0.9946259411736188,0.984375,1.0,0.015625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:211,B2:212,2,5,5,CORRECT_REPRESENTATIVE,0.09995059484954982,0.23051414600584746,0.05585602168283861,0.9493396355978757,0.8700787401574804,1.0,0.8181818181818182,0.8181818181818182,0.9888032929000513,0.96875,1.0,0.03125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:211,B2:778,2,5,5,CORRECT_REPRESENTATIVE,1.7295993687817603,0.28460330763506025,0.28899735856755837,0.7671900750778246,0.5915354330708662,0.0,0.17647058823529413,0.3793103448275862,0.7722020052807486,0.125,0.034482758620689655,0.875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,B2:212,2,5,5,CORRECT_REPRESENTATIVE,0.09995059484954982,0.23051414600584746,0.11227432159524789,0.8689743178904963,0.7017716535433072,0.25,0.5384615384615384,0.9047619047619048,0.9775913339787319,0.890625,1.0,0.109375,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:211,B2:778,2,5,5,CORRECT_REPRESENTATIVE,1.7295993687817603,0.28460330763506025,0.31008860585292075,0.6383331807361289,0.4623523622047245,0.1111111111111111,0.25,0.42857142857142855,0.7838750822931454,0.3046875,0.10714285714285714,0.6953125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:212,B2:211,2,5,5,CORRECT_REPRESENTATIVE,0.09995059484954982,0.23051414600584746,0.05585602168283861,0.9493396355978757,0.8700787401574804,1.0,0.8181818181818182,0.8181818181818182,0.9888032929000513,0.96875,1.0,0.03125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:212,B2:778,2,5,5,CORRECT_REPRESENTATIVE,1.6582760477462613,0.30720003556510855,0.31261903427842364,0.6787275682109504,0.5201771653543308,0.0,0.1111111111111111,0.3793103448275862,0.7418971312352272,0.15625,0.13793103448275862,0.84375,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,B2:211,2,5,5,CORRECT_REPRESENTATIVE,0.09995059484954982,0.23051414600584746,0.11227432159524789,0.8689743178904963,0.7017716535433072,0.25,0.5384615384615384,0.9047619047619048,0.9775913339787319,0.890625,1.0,0.109375,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,B2:778,2,5,5,CORRECT_REPRESENTATIVE,1.6582760477462613,0.30720003556510855,0.3124628626261666,0.5563255356161875,0.4146161417322835,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.7907130267720592,0.3046875,0.14285714285714285,0.6953125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:322,B2:70,2,2,2,NEAR_DECISION_BOUNDARY,1.5432680170974133,0.5157936951479125,0.27408990839946124,0.5901334462552645,0.45103346456692917,0.0,0.05263157894736842,0.2903225806451613,0.7982104844949514,0.375,0.25806451612903225,0.625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:322,B2:71,2,2,2,NEAR_DECISION_BOUNDARY,1.7744689520073111,0.5160096744923334,0.26778022326974005,0.6372802600256363,0.48695866141732286,0.0,0.0,0.21212121212121213,0.806979399051074,0.2734375,0.12121212121212122,0.7265625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:322,B2:70,2,2,2,NEAR_DECISION_BOUNDARY,1.5432680170974133,0.5157936951479125,0.33129984862613093,0.6278096960263688,0.49507874015748043,0.0,0.0,0.3333333333333333,0.6843402924147853,0.3828125,0.23333333333333334,0.6171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:322,B2:71,2,2,2,NEAR_DECISION_BOUNDARY,1.7744689520073111,0.5160096744923334,0.3459237045151976,0.7011650796557406,0.5401082677165355,0.0,0.0,0.21212121212121213,0.6831779252776016,0.28125,0.06060606060606061,0.71875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:473,B2:474,2,6,6,CORRECT_REPRESENTATIVE,0.4135434672377222,0.1632047858925345,0.25059302219297575,0.8483508057132393,0.7443405511811024,0.25,0.3333333333333333,0.6666666666666666,0.4882637031523375,0.8828125,0.8333333333333334,0.1171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,B2:474,2,6,6,CORRECT_REPRESENTATIVE,0.4135434672377222,0.1632047858925345,0.264227127032509,0.8344453854605383,0.7030019685039371,0.25,0.3333333333333333,0.5384615384615384,0.4006591682340281,0.890625,0.8846153846153846,0.109375,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:474,B2:473,2,6,6,CORRECT_REPRESENTATIVE,0.4135434672377222,0.1632047858925345,0.25059302219297575,0.8483508057132393,0.7443405511811024,0.25,0.3333333333333333,0.6666666666666666,0.4882637031523375,0.8828125,0.8333333333333334,0.1171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:474,B2:473,2,6,6,CORRECT_REPRESENTATIVE,0.4135434672377222,0.1632047858925345,0.264227127032509,0.8344453854605383,0.7030019685039371,0.25,0.3333333333333333,0.5384615384615384,0.4006591682340281,0.890625,0.8846153846153846,0.109375,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:495,B2:122,2,2,1,NEAR_DECISION_BOUNDARY,2.254135593381347,0.010957523688988372,0.5184518863590228,0.5306434261124335,0.4000984251968505,0.0,0.0,0.08108108108108109,0.4624480498040357,0.2734375,0.13513513513513514,0.7265625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:495,B2:149,2,2,1,NEAR_DECISION_BOUNDARY,2.428626435984576,0.028911475212955944,0.4566498838054002,0.6760265976927302,0.518454724409449,0.0,0.05263157894736842,0.14285714285714285,0.5843309663432843,0.2734375,0.08571428571428572,0.7265625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:495,B2:121,2,2,1,NEAR_DECISION_BOUNDARY,2.4382336703539713,0.14858739744825522,0.45767138413724506,0.6761925471525362,0.516732283464567,0.0,0.05263157894736842,0.14285714285714285,0.573524964764531,0.2734375,0.08571428571428572,0.7265625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:495,B2:122,2,2,1,NEAR_DECISION_BOUNDARY,2.254135593381347,0.010957523688988372,0.4386089744582878,0.5466375206006225,0.40182086614173235,0.0,0.0,0.1111111111111111,0.572211722484409,0.2734375,0.1111111111111111,0.7265625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:495,B2:149,2,2,1,NEAR_DECISION_BOUNDARY,2.428626435984576,0.028911475212955944,0.37698458438810034,0.682521516205823,0.5078740157480316,0.0,0.0,0.21212121212121213,0.6580932956627366,0.28125,0.12121212121212122,0.71875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:495,B2:121,2,2,1,NEAR_DECISION_BOUNDARY,2.4382336703539713,0.14858739744825522,0.3664208273726381,0.6891938289690533,0.5086122047244095,0.0,0.0,0.25,0.6784601154882819,0.2890625,0.125,0.7109375,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:534,B2:535,2,3,3,CORRECT_REPRESENTATIVE,0.056783622610786885,0.03726967161291588,0.018140259712719427,0.9978884361838491,0.969734251968504,1.0,0.8181818181818182,0.8181818181818182,0.9978209458683039,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:534,B2:535,2,3,3,CORRECT_REPRESENTATIVE,0.056783622610786885,0.03726967161291588,0.02595298064458014,0.9972246383446255,0.9677657480314963,0.6666666666666666,1.0,1.0,0.996774320673689,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:535,B2:534,2,3,3,CORRECT_REPRESENTATIVE,0.056783622610786885,0.03726967161291588,0.018140259712719427,0.9978884361838491,0.969734251968504,1.0,0.8181818181818182,0.8181818181818182,0.9978209458683039,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:535,B2:534,2,3,3,CORRECT_REPRESENTATIVE,0.056783622610786885,0.03726967161291588,0.02595298064458014,0.9972246383446255,0.9677657480314963,0.6666666666666666,1.0,1.0,0.996774320673689,0.9921875,1.0,0.0078125,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:70,B2:71,2,2,2,CORRECT_REPRESENTATIVE,0.23909298810985827,0.00021597934442085115,0.06673614770593175,0.9687385552096686,0.861712598425197,1.0,0.8181818181818182,0.6666666666666666,0.9901796748126661,0.8984375,1.0,0.1015625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:70,B2:322,2,2,2,CORRECT_REPRESENTATIVE,1.5432680170974133,0.5157936951479125,0.27408990839946124,0.5901334462552645,0.45103346456692917,0.0,0.05263157894736842,0.2903225806451613,0.7982104844949514,0.375,0.25806451612903225,0.625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,B2:71,2,2,2,CORRECT_REPRESENTATIVE,0.23909298810985827,0.00021597934442085115,0.06960179087438559,0.9622150247207472,0.8506397637795277,1.0,0.8181818181818182,0.7391304347826086,0.992493648928374,0.8828125,1.0,0.1171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,B2:322,2,2,2,CORRECT_REPRESENTATIVE,1.5432680170974133,0.5157936951479125,0.33129984862613093,0.6278096960263688,0.49507874015748043,0.0,0.0,0.3333333333333333,0.6843402924147853,0.3828125,0.23333333333333334,0.6171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:71,B2:70,2,2,2,CORRECT_REPRESENTATIVE,0.23909298810985827,0.00021597934442085115,0.06673614770593175,0.9687385552096686,0.861712598425197,1.0,0.8181818181818182,0.6666666666666666,0.9901796748126661,0.8984375,1.0,0.1015625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:71,B2:322,2,2,2,CORRECT_REPRESENTATIVE,1.7744689520073111,0.5160096744923334,0.26778022326974005,0.6372802600256363,0.48695866141732286,0.0,0.0,0.21212121212121213,0.806979399051074,0.2734375,0.12121212121212122,0.7265625,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B2:70,2,2,2,CORRECT_REPRESENTATIVE,0.23909298810985827,0.00021597934442085115,0.06960179087438559,0.9622150247207472,0.8506397637795277,1.0,0.8181818181818182,0.7391304347826086,0.992493648928374,0.8828125,1.0,0.1171875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B2:322,2,2,2,CORRECT_REPRESENTATIVE,1.7744689520073111,0.5160096744923334,0.3459237045151976,0.7011650796557406,0.5401082677165355,0.0,0.0,0.21212121212121213,0.6831779252776016,0.28125,0.06060606060606061,0.71875,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:778,B2:212,2,5,5,NEAR_DECISION_BOUNDARY,1.6582760477462613,0.30720003556510855,0.31261903427842364,0.6787275682109504,0.5201771653543308,0.0,0.1111111111111111,0.3793103448275862,0.7418971312352272,0.15625,0.13793103448275862,0.84375,3,standardized_distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C1,INTRINSIC_COEFFICIENT,B2:778,B2:211,2,5,5,NEAR_DECISION_BOUNDARY,1.7295993687817603,0.28460330763506025,0.28899735856755837,0.7671900750778246,0.5915354330708662,0.0,0.17647058823529413,0.3793103448275862,0.7722020052807486,0.125,0.034482758620689655,0.875,3,standardized_distance_similarity_or_proportion,EXECUTED
