sample_id,explained_class,explanation_score,inference_score,contribution_000,contribution_001,contribution_002,contribution_003,contribution_004,contribution_005,contribution_006,contribution_007,contribution_008,contribution_009,contribution_010,contribution_011,contribution_012,contribution_013,contribution_014,contribution_015,contribution_016,contribution_017,contribution_018,contribution_019,contribution_020,contribution_021,contribution_022,contribution_023,contribution_024,contribution_025,contribution_026,contribution_027,contribution_028,contribution_029,contribution_030,contribution_031,contribution_032,contribution_033,contribution_034,contribution_035,contribution_036,contribution_037,contribution_038,contribution_039,contribution_040,contribution_041,contribution_042,contribution_043,contribution_044,contribution_045,contribution_046,contribution_047,contribution_048,contribution_049,contribution_050,contribution_051,contribution_052,contribution_053,contribution_054,contribution_055,contribution_056,contribution_057,contribution_058,contribution_059,contribution_060,contribution_061,contribution_062,contribution_063,contribution_064,contribution_065,contribution_066,contribution_067,contribution_068,contribution_069,contribution_070,contribution_071,contribution_072,contribution_073,contribution_074,contribution_075,contribution_076,contribution_077,contribution_078,contribution_079,contribution_080,contribution_081,contribution_082,contribution_083,contribution_084,contribution_085,contribution_086,contribution_087,contribution_088,contribution_089,contribution_090,contribution_091,contribution_092,contribution_093,contribution_094,contribution_095,contribution_096,contribution_097,contribution_098,contribution_099,contribution_100,contribution_101,contribution_102,contribution_103,contribution_104,contribution_105,contribution_106,contribution_107,contribution_108,contribution_109,contribution_110,contribution_111,contribution_112,contribution_113,contribution_114,contribution_115,contribution_116,contribution_117,contribution_118,contribution_119,contribution_120,contribution_121,contribution_122,contribution_123,contribution_124,contribution_125,contribution_126,contribution_127
B6:388,1,9.21174526,9.21174812,0.0472474322,-0.035665568,0.046910353,0.0449291207,0.0370993614,0.00663390802,0.0160327349,0.0794182569,0.0785673559,-0.0225437842,0.0824571773,0.0793792754,0.0585572906,0.0466854535,0.0596287176,0.0898983181,-0.134345025,0.127348334,-0.0376224145,-0.0073003252,-0.0062025548,0.00270367996,0.000216063199,-0.0463133045,-0.317724347,0.222704262,-0.0782314166,-0.0320153311,-0.0316885151,-0.00350319478,-0.014444543,-0.28079173,-0.0199722797,-0.288439155,0.00790815428,0.10466934,-0.174464017,0.00942585338,0.0193186514,-0.150865093,-0.0470969789,-0.330887794,0.00394419068,0.0826861411,0.127275765,0.010126818,0.014305667,-0.0164919049,0.0445981994,-0.145358786,0.0200550333,0.14971517,0.167303696,0.00865441002,0.0146118235,0.0760187283,0.029896671,-0.0679199025,-0.00300912559,0.144272342,0.157545164,0.0345389545,0.00755672297,0.0234359279,0.145879582,0.144305378,0.144678235,0.138945371,0.10268347,0.0968012959,0.101776682,0.148916423,0.0835401416,0.107309997,0.102601871,0.0857369453,0.0755711049,-0.0106796548,-0.00141506817,0.0950004607,0.0911616907,0.210419476,0.0143554555,0.00179316977,0.00113168336,-0.00187782396,0.00458274689,-0.0356919952,-0.0723266155,0.177363425,-0.0266974848,-0.0144077577,-0.00529125985,-7.88905454e-05,0.000553169113,0.0339258388,0.121740706,-0.191363499,0.171622053,0.707466602,0.689316928,-0.00112343067,-0.0108469911,-0.0563574508,0.235772908,-0.198301598,0.35116601,0.801202238,0.44945094,0.00814100262,-0.0282000042,-0.222992942,0.0150618264,-0.0588252433,-0.0144628594,0.0385910049,0.0683075264,-0.0295545664,-0.0199302156,0.000376885495,0.0126124714,-0.168396428,-0.0124817248,0.0598098077,0.0692261308,-0.0392490253,-0.0348220952,0.000382921135
B6:389,1,9.25815201,9.2581501,0.0498427153,-0.0416256413,0.0525319986,0.0515754148,0.0423297063,0.0070032794,0.0168251023,0.084755376,0.0861229002,-0.0329109766,0.102579661,0.107285492,0.0793459564,0.0497803241,0.0653873682,0.104378738,-0.127689689,0.130480826,-0.0419119075,-0.00471780077,-0.00459454441,-0.000679928111,-7.00772143e-05,-0.0463848785,-0.309449553,0.22947374,-0.0966488197,-0.0160108674,-0.0214607529,-0.00209625834,-0.00879321434,-0.204458818,-0.0195206553,-0.283569664,0.00848520827,0.0878733769,-0.17164959,0.00983282831,0.0166200828,-0.0936259404,-0.0470783301,-0.328842312,0.00555302901,0.0808385611,0.175637811,0.0102859382,0.0146599729,-0.0187312067,0.0370035358,-0.149803028,0.0185328908,0.111938536,0.178064674,-0.0144318491,-0.00992043968,0.0554978922,0.0265790783,-0.0699197203,-0.0029191894,0.105640046,0.107906803,0.00403886288,-0.00218794029,0.0230249707,0.151667506,0.157905534,0.154474273,0.149851367,0.114728875,0.100478925,0.105697483,0.153378114,0.0858008265,0.115809537,0.106427118,0.0891197845,0.0822114348,-0.0109485947,-0.00145867525,0.0995649919,0.11765752,0.214562297,0.0303086508,0.00500880415,0.000180757896,-0.00240932242,0.00516235782,-0.0327271447,-0.0429063849,0.180644169,-0.00470480882,-0.00543686608,-0.00501625938,0.0017788423,0.00140007155,0.0310561508,0.12585859,-0.17840004,0.180583507,0.588856101,0.749030173,-0.00456371112,-0.0137272933,-0.0479356758,0.250357151,-0.165896326,0.376586795,0.679322124,0.375079721,0.00758560002,-0.0227284152,-0.188615397,0.026007222,-0.0601411797,-0.00244662282,0.0147370165,0.0399720445,-0.0405307785,-0.0267547537,0.000371751521,0.0209519695,-0.171812683,-0.00506474823,0.0276878625,0.043418806,-0.0531299226,-0.0487671085,0.000522733841
B6:390,1,8.76747036,8.76747227,0.051389806,-0.0458714291,0.0555236228,0.055865407,0.0439775176,0.00708288606,0.0170428846,0.0842826664,0.0873959884,-0.0312894657,0.106940567,0.114778042,0.0816483274,0.0513277799,0.0608216114,0.106412306,-0.118295446,0.133882776,-0.0479433425,-0.00209838175,-0.00569948554,-0.00298251212,-2.07696012e-05,-0.0399615467,-0.295178384,0.233325332,-0.110786207,-0.0106292944,-0.0251722354,-0.000979953445,-0.00757479342,-0.271017462,-0.01993775,-0.284961551,0.00849923305,0.101445794,-0.220618337,0.00995427277,0.016312303,-0.150920004,-0.0468085669,-0.328150779,0.00713580707,0.0674251765,0.162279844,0.0104210107,0.0158758983,-0.00572393043,0.0317757241,-0.152978793,0.0181399006,0.0840463266,0.148259923,-0.0335682817,-0.0243959595,0.0552218705,0.0240591969,-0.0715187341,-0.00294659706,0.0892565995,0.110532165,-0.00548334233,-0.00416971557,0.0395800173,0.154763281,0.163840324,0.159738585,0.155392662,0.116201632,0.102630153,0.108206235,0.1605324,0.0870690569,0.119187735,0.10877426,0.0913525894,0.0818817466,-0.0111098569,-0.0014813873,0.0986853763,0.135821506,0.217140973,0.0370111391,0.00692339474,-0.00285406644,-0.00272802473,0.0054532378,0.00157317764,-0.0218426716,0.182940334,0.00155322079,0.00474682404,-0.00310602901,0.0032084987,0.00219259644,0.0223745387,0.126217082,-0.172945768,0.186658576,0.534119487,0.548818707,-0.00538211688,-0.0134945931,-0.050656572,0.255952746,-0.152295843,0.39189449,0.603506744,0.332402647,0.00110547803,-0.0276815426,-0.166072786,0.0330610201,-0.061011292,0.00448237639,0.00251418957,0.0253084414,-0.0460523032,-0.0297484044,-0.000361248472,0.0266979542,-0.174405664,-0.000167568869,0.00778438663,0.0296054259,-0.0629496425,-0.0560021549,-0.000197853471
B6:391,1,8.53729534,8.5372963,0.0525249392,-0.04778127,0.0581984408,0.0598139018,0.0484489612,0.0073816618,0.01780314,0.0866196007,0.0895408019,-0.0332555249,0.111568697,0.122778304,0.0881730169,0.0540320389,0.0698019564,0.108970292,-0.109714918,0.136929154,-0.0548506416,-0.000696137024,-0.0040706438,-0.00297600194,-2.93839057e-05,-0.0361091495,-0.279300034,0.239103913,-0.124070928,-0.00675510662,-0.0281044971,-0.000719184813,-0.00322588743,-0.269990951,-0.0200129002,-0.282797366,0.00791604072,0.103864416,-0.268392533,0.0101672094,0.0187269151,-0.0910222009,-0.0470872857,-0.327478856,0.00701491861,0.075469166,0.17156522,0.0102977538,0.0146962162,-0.00920422468,0.0274520833,-0.156187594,0.0176801439,0.064286381,0.0818607211,-0.037000291,-0.0261030067,0.0413073562,0.0219684746,-0.0727212429,-0.00300701871,0.0642320588,0.0779034421,-0.0164049119,-0.00431424472,0.0328325853,0.15690732,0.16904366,0.162886128,0.15910016,0.117993966,0.103993997,0.109080166,0.160106063,0.0880160034,0.122832462,0.110247545,0.0925599188,0.0843891352,-0.011228323,-0.00149152905,0.101594508,0.149946705,0.219868347,0.0410321951,0.00788705237,-0.00279585971,-0.00285554933,0.00575167034,-0.0141000226,-0.00525369355,0.185151175,0.00127954932,0.00929830037,-0.00300875772,0.00348648871,0.0024442845,0.0297264773,0.123263553,-0.17155996,0.185002059,0.491996139,0.516735494,-0.00538604567,-0.0120031191,-0.0710986778,0.25849402,-0.147892222,0.390512586,0.554260254,0.316117346,0.00769336009,-0.0159293395,-0.195141211,0.038853839,-0.0617742613,0.0098138405,-0.0103824735,0.0128459251,-0.0504368059,-0.0320694111,-0.0012582062,0.0308000688,-0.176413208,0.00363211823,-0.00843758974,0.02229416,-0.067135103,-0.0561447702,0.000150533451
B6:488,3,2.80104637,2.80104566,0.116529889,0.20850873,0.0802005976,0.0659439117,0.0388201922,0.11771071,0.0772544146,0.0147169605,0.136727363,0.234682918,0.0851163715,0.0556590334,0.0382801406,0.130221397,0.0862279087,0.00392787717,-0.261356562,0.0302645583,-0.0724813491,-0.0208474379,-0.00331742945,0.14903383,0.101596363,0.0382320285,-0.440470994,-0.249269664,-0.159802303,-0.0740024373,-0.0274119284,0.0842881724,0.0483813509,0.0721654072,-0.444696397,-0.482452869,-0.0774036348,0.0633152574,0.138225064,-0.310460806,-0.178126812,0.394285709,-0.414940864,-0.419480741,-0.056877993,0.0685013905,0.047618743,-0.315371573,-0.220878422,0.156150058,-0.0471969582,0.386752337,0.0311004445,0.035954237,1.70033945e-05,0.204970479,0.163219541,-0.162724227,-0.0848682523,0.314658433,-0.0149649559,0.00892202929,0.00156944711,0.182942107,0.128790706,-0.00749650132,0.160602778,0.235926881,0.0951829031,0.0791413859,0.0656792149,0.158188701,0.122718103,0.0311612599,0.191685915,0.269362211,0.105229437,0.0964103267,0.0718678012,0.189281225,0.151583344,0.0355862975,-0.303669721,-0.144843742,-0.0885608122,-0.032263767,-0.0338692628,0.103029802,0.0715582892,0.0220960602,-0.413292259,-0.379980624,-0.144105196,-0.0735786855,-0.0251808353,0.00256066048,0.0153352618,0.0499417335,-0.186084628,-0.196023777,0.00966856722,0.0838448927,-0.0434534363,-0.216376886,-0.176748782,0.0927226692,-0.185040653,-0.102641284,0.0750380307,0.142435238,0.00474808505,-0.174954504,-0.125815734,0.0367456675,-0.113329463,0.231690764,-0.0321887471,8.16959e-05,-0.0203152634,0.140629143,0.118190162,-0.0052936119,-0.115570061,0.238935634,-0.00356954709,0.0313012861,0.00800887775,0.144203588,0.136009172,0.000835177896
B6:1461,3,1.97362101,1.97362089,0.124690697,0.287374705,0.076821655,0.0629325658,0.0305447094,0.121517912,0.0875864103,0.0166750662,0.152137101,0.330903798,0.081831947,0.0533270612,0.03098673,0.138426334,0.0996697173,-2.64108839e-05,-0.407111764,0.0324282497,-0.0828862861,-0.0255868435,-0.00541627267,0.186857536,0.136313528,0.0176135581,-0.707829833,-0.26727429,-0.182698712,-0.0900236219,-0.0201758519,0.10676533,0.0727114305,0.0403735973,-0.480917633,-0.49020496,-0.0794564486,0.0638370067,0.205759108,-0.320459604,-0.174409732,0.436184019,-0.460034311,-0.430446506,-0.0599262118,0.0698964298,0.019362824,-0.329737157,-0.228150517,0.123066038,-0.104726017,0.41077587,0.0389348119,0.0511984825,-0.000217755878,0.283194184,0.228769287,-0.0422079004,-0.204221755,0.333575159,-0.0193323772,0.0127527397,-0.00677078962,0.25338906,0.202229172,-0.00293308008,0.175337315,0.307425559,0.0952454284,0.0784470513,0.0616565607,0.166362286,0.131649464,0.0298891813,0.201537564,0.327111065,0.105779432,0.0954263434,0.0702274293,0.194378942,0.154827803,0.0374989286,-0.488477886,-0.154855162,-0.098575823,-0.0362030976,-0.033055678,0.127373576,0.0972727984,-0.00911354646,-0.697116554,-0.405134588,-0.163288519,-0.0850152373,-0.0412960127,0.00325688114,0.020941833,-0.0220345818,-0.299092531,-0.209554866,0.0121730752,0.11213439,-0.0426943675,-0.255260438,-0.199160486,0.0211786572,-0.2805143,-0.109360114,0.0911936685,0.181424424,0.0283688437,-0.202857792,-0.13997975,-0.00120568962,-0.254166961,0.245887116,-0.0382295325,0.000101048747,-0.0289122127,0.190261543,0.162021577,0.00880852435,-0.259572744,0.253466755,-0.00423750002,0.0384203903,0.0106274774,0.197063252,0.177223578,-0.00164164708
B6:1463,3,2.046736,2.04673529,0.121806666,0.287665874,0.0753004849,0.0621021204,0.0332556069,0.119231507,0.0848120674,0.0143929431,0.147546545,0.331319094,0.0796637014,0.0516160578,0.0234512426,0.135082349,0.0954916999,0.00434276229,-0.399098307,0.0323384255,-0.0818725228,-0.0245796274,0.000945763488,0.185320333,0.133227974,0.0238240585,-0.696090639,-0.266620427,-0.179905698,-0.0866583586,-0.000556399347,0.105432823,0.0729181767,0.0342436209,-0.473172516,-0.487444401,-0.079259187,0.063448377,0.144938275,-0.317416459,-0.177812129,0.507755935,-0.456377625,-0.429928422,-0.0596051179,0.0762357265,0.0429446846,-0.329306602,-0.22143048,0.156168461,-0.100861192,0.408831418,0.0380468927,0.0502203479,-0.000193240092,0.280359745,0.220925242,-0.100841224,-0.197467908,0.332135648,-0.0186586641,0.0124949412,-0.00520552974,0.251871616,0.192593545,-0.00396979647,0.172237158,0.307135373,0.0940302834,0.0773246959,0.0579690821,0.164309174,0.128094718,0.0302687101,0.199159667,0.325402647,0.105061993,0.094921954,0.0710969865,0.192392677,0.154679105,0.0380158871,-0.479679853,-0.154715315,-0.0968772843,-0.0360394232,-0.042410221,0.125357419,0.0951301754,-0.016573213,-0.679247737,-0.403689772,-0.16151017,-0.0842534155,-0.0414811932,0.00322854333,0.020524757,-0.0191135351,-0.295512199,-0.209319651,0.0122587541,0.118872441,-0.0303416643,-0.252249658,-0.202211216,0.00136385183,-0.275965273,-0.109248437,0.0921827704,0.180048868,-0.00047586282,-0.202571824,-0.14130263,0.0528147668,-0.246422961,0.245101422,-0.0373483673,0.000100982841,-0.028598059,0.187479228,0.155772567,0.0134833548,-0.249563172,0.252604336,-0.00414412469,0.0383636206,0.0109440964,0.194773719,0.172728285,-0.00159945944
B6:1464,3,2.00402546,2.00402474,0.121253408,0.289126307,0.0748742074,0.0614143945,0.0299090557,0.118535571,0.0830422565,0.0135301081,0.146100029,0.33257249,0.0788014159,0.0513249934,0.0311400387,0.133764893,0.0941559821,0.00458410848,-0.388961583,0.0321260057,-0.0816449821,-0.0250813738,-0.00664298749,0.183534086,0.129116938,0.01922144,-0.67537719,-0.264618516,-0.180197194,-0.0889665261,-0.0134649714,0.104176857,0.074958995,0.0293837842,-0.466687411,-0.485237002,-0.080249384,0.0645274743,0.094881326,-0.318818957,-0.182036549,0.441330731,-0.452912122,-0.428619534,-0.0601433143,0.0755847991,0.0207629818,-0.328581095,-0.225842968,0.153799757,-0.0989818051,0.408164442,0.0378425531,0.0503590778,-0.000169539722,0.277010292,0.228704304,-0.0550144315,-0.190605402,0.33085686,-0.0188671649,0.0121580102,-0.00428155391,0.248610586,0.193909079,-0.00401983922,0.171711579,0.308712929,0.0936114341,0.0770347565,0.0576905012,0.163611665,0.128014803,0.0292503964,0.198538363,0.325320274,0.104680873,0.0948249325,0.0688074008,0.192058116,0.153998405,0.0346263088,-0.464956433,-0.153670609,-0.0970242918,-0.0358467251,-0.0434276871,0.123491757,0.0964518636,-0.0180522986,-0.657471716,-0.400993377,-0.160732403,-0.0845579505,-0.0408629142,0.00318844477,0.0213445574,-0.0236061253,-0.285723448,-0.207726419,0.0122691123,0.113732971,0.000405478117,-0.255112052,-0.199443907,-0.000860701839,-0.269857973,-0.10868153,0.092523858,0.178189963,0.0200406108,-0.202532351,-0.143890455,0.000996261137,-0.236188442,0.243713334,-0.0375478417,0.000100314224,-0.0290222894,0.186402813,0.157717884,0.0138335694,-0.239868551,0.251418382,-0.00413935492,0.0379745439,0.0117473062,0.192823708,0.173370436,-0.00153076742
B6:1539,1,1.90070081,1.90069866,0.035238985,-0.0635176599,0.0506779253,0.0538268723,0.0294028185,0.00537059223,0.0113123199,0.0262167864,0.0580107607,-0.0603532754,0.102757514,0.124541126,0.027553359,0.0369944386,0.0366201103,-0.0203299951,0.251280576,0.199396282,0.155285016,0.0153654357,3.18054003e-06,-0.0396518074,-0.00165448897,-0.01357836,0.414335161,0.358350456,0.241229266,0.0705820471,0.00981707312,0.0160553753,0.0511343889,-0.0836978778,-0.0672525913,-0.467283607,-0.0313929915,-0.185370341,-0.0997713059,0.0185658094,0.0299462769,-0.208200574,-0.128035218,-0.544412673,-0.0809324309,-0.274807721,0.100056149,0.0176875088,0.0222386532,-0.0265770964,-0.0764072984,-0.204994515,-0.0329016708,-0.151242688,-0.00663918862,-0.220909119,-0.150144696,0.0334691815,-0.0343517475,-0.0971800983,0.00439914875,-0.134440213,-0.0245631691,-0.19360055,-0.138336703,0.0155545678,0.120308019,0.195319653,0.149777979,0.150779024,0.0822958425,0.0838146359,0.0823457539,0.0661905631,0.0786266699,0.154920056,0.10980355,0.0932249948,0.0710246414,-0.0101238033,-0.00129052193,0.0683934614,0.328371644,0.278057843,0.171640247,0.020384673,-0.0113617936,-0.00574293314,0.0110609727,0.0686365217,0.378820479,0.223255172,0.221886352,0.0655021593,0.00742710894,0.0203927495,0.0151089197,-0.0100585045,-0.169531047,-0.586544156,-0.139694557,-0.353852898,0.0119379265,-0.071098946,-0.0653374568,-0.0166265853,-0.304888278,-0.822663009,-0.314103842,-0.465267003,-0.0467280038,-0.206714556,-0.189106673,-0.0912167579,0.0828220099,-0.0737668052,0.103475012,-0.106566288,-0.0838271081,-0.0997455865,-0.0575616211,-0.00570625998,0.0648827106,-0.212616712,0.0619014725,-0.13352935,-0.0598534606,-0.141383156,-0.11180912,-0.000574043486
B6:1562,1,1.88391697,1.88391662,0.0346190967,-0.0638888925,0.0496718809,0.0523982011,0.0309289526,0.00533009879,0.0111948783,0.0154555971,0.0562007837,-0.0599099211,0.101098441,0.125476152,0.0464819856,0.0365081057,0.0385858305,-0.00435159588,0.247414395,0.201101363,0.152256221,0.0154557209,-0.000234342297,-0.0391362645,-0.00161252718,-0.0121240066,0.407800347,0.361833781,0.236333683,0.0695369765,0.00204213918,0.0159258991,0.0499387905,-0.0882354528,-0.066563271,-0.466819942,-0.0315025188,-0.187013835,-0.161838368,0.0185958352,0.0306254216,-0.184629694,-0.127810255,-0.545701444,-0.0795887485,-0.260131598,0.0810632408,0.0176029466,0.0224128775,-0.0278796572,-0.0750583112,-0.206498563,-0.0320305564,-0.148630783,-0.0293329488,-0.218381941,-0.144627258,0.0422088988,-0.0333590731,-0.0977965444,0.00427545467,-0.12963222,-0.0332870483,-0.192698687,-0.12936537,0.0195125677,0.1189638,0.195624605,0.148664147,0.148397043,0.0804967135,0.0835636854,0.0808898136,0.0664708093,0.0779564679,0.15483357,0.108993188,0.0926153734,0.072039932,-0.0100405226,-0.00129348575,0.0689068437,0.31806463,0.2804434,0.167446911,0.0199044272,-0.0120232087,-0.00568157062,0.0109293349,0.0111886468,0.376051188,0.225353301,0.217587531,0.0648098141,0.00448688492,0.0201492012,0.0148543976,-0.0046213856,-0.170110568,-0.593063354,-0.138301447,-0.356026262,0.0247262456,-0.071865648,-0.0624237284,-0.0109444447,-0.303213328,-0.8257972,-0.312161773,-0.474623531,-0.0316048823,-0.208138138,-0.18043825,-0.0309822708,0.078793399,-0.07413923,0.100062184,-0.104118593,-0.079398863,-0.098552689,-0.0558656082,-0.0035115066,0.0623635389,-0.213412479,0.0599682704,-0.130272225,-0.0503218137,-0.139555246,-0.105245799,-0.000605981215
B10:0,1,4.9766283,4.97663069,0.0571971387,-0.0416171923,0.0623950176,0.0674382225,0.0532164946,0.00811327156,0.0194452498,0.0929299742,0.103154883,-0.016366953,0.128222421,0.155534923,0.115628049,0.0632996857,0.0819393098,0.131634936,0.384421229,0.218764231,0.163766429,0.0141544584,0.00263134041,-0.0541510731,-0.00244929339,0.0240788274,0.641276538,0.391527057,0.249702364,0.0598505959,0.00770252803,0.0222204011,0.0759402663,0.112877525,-0.0853029266,-0.481989235,-0.016129801,0.0482891016,-0.301129609,0.0216609798,0.0386535153,-0.0115680424,-0.159771845,-0.52670604,-0.0625570789,-0.110525645,0.100799464,0.0203949399,0.0296771321,0.00845088344,-0.141856417,-0.218012601,-0.0323195942,-0.100833066,-0.0479837582,-0.323166549,-0.233664438,-0.0561919808,-0.064046219,-0.103282318,0.00438171858,-0.0889248252,-0.0280228611,-0.285199821,-0.211586982,-0.0261355583,0.158969656,0.112857319,0.14753896,0.142022029,0.10070952,0.107940726,0.112192653,0.148116067,0.0919347629,0.0858694911,0.105436645,0.0879287645,0.0776153356,-0.0118113952,-0.00155911315,0.101267673,0.532839596,0.305777758,0.18310675,0.0183117185,-0.0126339961,-0.00804297626,0.0149435364,0.109217204,0.618115842,0.240847006,0.233091012,0.0549746789,0.00387374684,0.0287851337,0.0211271513,-0.0212868415,-0.293065786,-0.604415834,-0.107874647,-0.0173018649,0.54177475,-0.0925746635,-0.077110596,-0.0692018121,-0.502653897,-0.823142409,-0.251821339,-0.0737867504,0.293063432,-0.265520036,-0.22784707,-0.0811473131,0.154040232,-0.0786227956,0.101885825,-0.076100722,-0.0504125915,-0.143227249,-0.0770309046,-0.0130914701,0.124249317,-0.223100901,0.0594087802,-0.0824888721,-0.00902094971,-0.207561657,-0.153375849,-0.00270716357
B10:1,1,2.63506269,2.63506436,0.0634166226,-0.104836941,0.0750723034,0.0828916281,0.0649409816,0.00856415089,0.0203676112,0.0977211148,0.11564289,-0.10733217,0.165020615,0.207569167,0.152973041,0.0680106953,0.087259993,0.140470043,0.389723629,0.222307593,0.17390117,0.0182547923,0.00411238521,-0.055093091,-0.0024391762,0.0202780161,0.651011407,0.398307055,0.267174989,0.0793610439,0.0221926477,0.0225697774,0.0758340582,0.101892255,-0.0950183496,-0.536578655,-0.0333185606,-0.181899756,-0.0168212261,0.0230688322,0.0399184562,-0.0593690127,-0.174017385,-0.611245751,-0.0918711051,-0.323131472,-0.0233991556,0.0212834496,0.0305343177,0.00689093815,-0.148907706,-0.228639215,-0.0391027033,-0.175159439,-0.112184115,-0.334204733,-0.239369363,-0.0537409596,-0.0669053718,-0.107607976,0.00519619277,-0.15462783,-0.0806892067,-0.293584436,-0.215532035,-0.022027662,0.184584051,0.306458324,0.193350181,0.19170852,0.132643506,0.117323212,0.122087948,0.172173694,0.103228085,0.232365012,0.128113061,0.108173966,0.0902206972,-0.0125647904,-0.00166625739,0.111638211,0.54258889,0.312647581,0.191118866,0.021779241,-0.0100443745,-0.00816580001,0.0151230535,0.0879889429,0.634483099,0.247385651,0.248617813,0.0687622726,0.00437640352,0.0293196123,0.021178294,-0.016045507,-0.3299945,-0.714189231,-0.196566939,-0.474152714,0.24183242,-0.0986827165,-0.0804569572,-0.0405917801,-0.557266653,-0.97317344,-0.421785593,-0.595160484,0.083851099,-0.282357037,-0.225824893,-0.136123404,0.162304088,-0.0826240182,0.117986284,-0.112882413,-0.067010887,-0.147484764,-0.0783727244,-0.0108572021,0.131841481,-0.23717685,0.0727505088,-0.143559366,-0.0680246353,-0.214926943,-0.156709298,-0.00203448697
B10:2,1,8.638484,8.63848686,0.0311298482,0.181515858,0.0213799477,0.0197153166,0.017315127,0.00463502808,0.00955701992,0.0289931577,0.0537800081,0.278856963,0.0304873716,0.0186720621,0.0109596802,0.0318458006,0.0362396799,0.0215073265,0.0951659381,0.0413828418,-8.16223328e-05,-0.00564115075,-0.00366630033,-0.0121911075,-0.000475402514,-0.0237708651,0.141780809,0.0849335566,-0.00757450284,-0.026892785,-0.032941252,0.00363936462,0.011174853,-0.194090247,-0.00194858923,-0.0309628993,0.0279412065,0.392306417,-0.519550204,0.00232447335,3.06328548e-05,-0.210562855,-0.0589444377,0.0399538428,0.00584348757,0.191153809,0.256424665,0.00936143287,0.0124098333,-0.0205739457,-0.0127620064,-0.0420710221,0.0165985133,0.1487481,0.163384438,-0.00863869768,0.00974954106,0.107184678,-0.00462962175,-0.0232627969,-0.00212407229,0.122784168,0.140416265,-0.00496315164,0.00740738492,0.0483829565,0.0703766122,-0.438090295,0.0249472763,0.0114039611,-0.00800069142,0.0547884218,0.0418142043,-0.0568780303,0.0523054227,-0.342208236,0.0407356396,0.0308553837,0.0163119119,-0.00720942579,-0.000806506258,-0.000915493176,0.130780101,0.0626186281,0.00241536787,-0.00233413908,0.0101529844,-0.00184712047,0.00291948905,-0.129102379,0.145335719,0.0697043389,-0.0106030852,-0.0208616797,-0.00874355529,0.00591804739,0.00351848011,0.0493302383,-0.0316942818,0.134727523,0.11045976,0.611784816,0.984686732,-0.0191373453,-0.00288231904,-0.185414776,-0.109371386,0.163607284,0.136387303,0.597980082,0.544850349,-0.0810568556,-0.0427760221,-0.437328756,0.0135939308,-0.016573526,-0.0433699191,0.0691651478,0.141376823,-0.00662347395,-0.00187886797,0.0334521458,0.0137495538,-0.0362707414,-0.0287836231,0.10597834,0.119459622,-0.00564543949,0.0053590755,0.00683397753
B10:3,2,5.47263765,5.47264194,0.241376817,0.553596377,0.154058576,0.134634748,0.106637739,0.205754161,0.165704563,0.0516978726,0.291305095,0.59161973,0.172467694,0.130680054,0.101180196,0.277950078,0.237477943,0.0726832002,-0.0967435762,-0.295571268,-0.135435045,-0.0526746511,-0.00217766571,-0.220955923,-0.201900706,-0.0136311138,0.00421565352,-0.243440643,-0.102261454,-0.0348463729,0.00121352344,-0.19655937,-0.196538195,-0.00608480349,0.393442154,0.597991943,0.00225053844,0.0180465616,0.0555205047,0.130663127,0.0434079543,-0.0154981008,0.450762868,0.536171019,-0.00181927765,0.0645179003,-0.00775791006,0.148410097,0.061971467,0.0184393115,-0.0184190664,-0.43628338,-0.121944405,-0.0240246933,-0.000772800471,-0.175962374,-0.181044996,-0.0730288327,0.0152732227,-0.46560815,-0.104256302,-0.0139269102,0.00150248478,-0.176192969,-0.180261135,-0.0239529181,0.290747941,0.532553554,0.170060799,0.140396088,0.114399768,0.275729477,0.238304138,0.0799463391,0.301408052,0.547682583,0.194159806,0.169296965,0.14787291,0.301381439,0.25570032,0.0892173722,-0.0765912682,-0.276554227,-0.140469268,-0.0664825886,0.00338895456,-0.214227542,-0.197531506,-0.0131478189,0.10358648,-0.164487123,-0.112081662,-0.0418457761,0.0153452326,-0.15628618,-0.148100227,0.00843733549,0.554484606,0.554034889,0.0338809155,0.106717303,-0.0414275117,0.198252127,0.112419069,-0.21304363,0.571467519,0.520257592,0.0332942232,0.0741038769,0.0596328788,0.195694193,0.103368625,-0.0767846033,0.00167431228,-0.468501061,-0.154611424,-0.0292077344,-0.00248073973,-0.191855833,-0.209059328,-0.0321242847,0.0553306751,-0.407278359,-0.165459096,-0.0402568057,-0.00908026751,-0.164828897,-0.179803833,-0.0118292831
